"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"TF"	"SoxN_bind"	"SoxN_target"	"D_bind"	"D_target"
4.4898641120115e-72	0.290682807093813	0.751	0.317	7.85411929114171e-68	2	"norpA"	FALSE	FALSE	FALSE	TRUE	FALSE
1.78809565283541e-71	0.296795923756071	0.878	0.411	3.12791572550498e-67	2	"MED21"	FALSE	FALSE	FALSE	FALSE	FALSE
1.88912944096136e-71	0.333235588902645	0.88	0.418	3.30465413107371e-67	2	"Gprk2"	FALSE	TRUE	FALSE	TRUE	FALSE
2.40800684294917e-71	0.556263968208704	0.983	0.632	4.21232637037099e-67	2	"CG32264"	FALSE	TRUE	FALSE	TRUE	FALSE
2.63239231774234e-71	0.367699241163278	1	0.89	4.60484388142668e-67	2	"ctp"	FALSE	FALSE	FALSE	TRUE	FALSE
5.28453200609016e-71	0.433904653075223	0.773	0.342	9.24423183825352e-67	2	"dpr13"	FALSE	TRUE	TRUE	FALSE	FALSE
5.88733649571879e-71	0.395567561476701	0.893	0.434	1.02987177319609e-66	2	"Hasp"	FALSE	FALSE	FALSE	FALSE	FALSE
1.0864345373646e-70	0.475863824537217	0.812	0.368	1.9004999362119e-66	2	"dpr9"	FALSE	FALSE	FALSE	FALSE	FALSE
1.58022916310522e-70	0.444475003861184	0.983	0.58	2.76429487501996e-66	2	"MESK2"	FALSE	FALSE	FALSE	TRUE	FALSE
2.28439960189579e-70	0.386625372772022	1	0.786	3.9961002235963e-66	2	"ATPsynE"	FALSE	FALSE	FALSE	FALSE	FALSE
2.38467817874334e-70	0.352737883844987	0.946	0.472	4.17151753807573e-66	2	"Nlg2"	FALSE	FALSE	FALSE	FALSE	FALSE
2.51535139650528e-70	0.408502124682093	0.988	0.528	4.40010419790669e-66	2	"CG4587"	FALSE	FALSE	FALSE	FALSE	FALSE
3.01201780007584e-70	0.483552107007312	0.998	0.672	5.26892273767267e-66	2	"sm"	FALSE	TRUE	FALSE	TRUE	FALSE
3.06982935621187e-70	0.443795848702115	0.998	0.731	5.37005249282143e-66	2	"ATPsynO"	FALSE	FALSE	FALSE	FALSE	FALSE
9.95872214675682e-70	0.432296554136911	1	0.943	1.74207926513217e-65	2	"Cam"	FALSE	FALSE	FALSE	TRUE	TRUE
2.01708392969548e-69	0.39305024622126	0.983	0.555	3.5284849182163e-65	2	"eIF4EHP"	FALSE	FALSE	FALSE	FALSE	FALSE
2.44448588196358e-69	0.274906706134936	0.817	0.348	4.2761391533189e-65	2	"tko"	FALSE	TRUE	FALSE	TRUE	FALSE
3.95360660681074e-69	0.37101075470778	0.781	0.347	6.91604403729402e-65	2	"Dscam2"	FALSE	FALSE	FALSE	FALSE	FALSE
7.85236175644187e-69	0.285593304449163	0.946	0.462	1.37361364205438e-64	2	"Rdh"	FALSE	FALSE	FALSE	FALSE	FALSE
9.96183334953777e-69	0.375461856561283	1	0.866	1.74262350783464e-64	2	"ATPsynG"	FALSE	FALSE	FALSE	FALSE	FALSE
2.70244787350837e-68	0.352755253541924	1	0.833	4.72739206512819e-64	2	"Vha13"	FALSE	FALSE	FALSE	FALSE	FALSE
4.00782275080273e-68	0.276056350661219	0.92	0.446	7.01088433797922e-64	2	"CG17059"	FALSE	TRUE	FALSE	TRUE	FALSE
1.19853961583104e-67	0.3768298653917	1	0.832	2.09660534997324e-63	2	"COX7A"	FALSE	FALSE	FALSE	FALSE	FALSE
1.60183177839179e-67	0.419412590380414	1	0.888	2.80208432994077e-63	2	"shep"	FALSE	TRUE	FALSE	TRUE	FALSE
1.80993148810002e-67	0.43895926808838	1	0.649	3.16611315213337e-63	2	"shi"	FALSE	FALSE	FALSE	FALSE	FALSE
1.91982782359448e-67	0.338137113141564	0.95	0.481	3.35835481181383e-63	2	"ND-ASHI"	FALSE	FALSE	FALSE	FALSE	FALSE
3.18615934252172e-67	0.254998152730568	0.883	0.404	5.57354853787324e-63	2	"CG14321"	FALSE	FALSE	FALSE	FALSE	FALSE
6.66986320777687e-67	0.307926518309813	0.899	0.419	1.16675917093641e-62	2	"CG42540"	FALSE	TRUE	FALSE	FALSE	FALSE
9.08747715552434e-67	0.447069029614428	0.998	0.735	1.58967237881587e-62	2	"tna"	FALSE	TRUE	FALSE	TRUE	TRUE
2.51074664392262e-66	0.407324039287122	0.449	0.139	4.39204910421384e-62	2	"CG43902"	FALSE	FALSE	FALSE	TRUE	FALSE
3.72315747615604e-66	0.50667261963933	0.928	0.487	6.51291937303976e-62	2	"CG32017"	FALSE	FALSE	FALSE	FALSE	FALSE
4.33384204433446e-66	0.323606754000855	0.6	0.219	7.58118988815427e-62	2	"CG30419"	FALSE	FALSE	FALSE	FALSE	FALSE
9.69888082647234e-66	0.363392128619365	1	0.875	1.69662522297481e-61	2	"ATPsynF"	FALSE	FALSE	FALSE	FALSE	FALSE
1.00811808018163e-65	0.29885325236199	0.845	0.402	1.76350095766173e-61	2	"Dic1"	FALSE	TRUE	FALSE	TRUE	FALSE
1.0236995140116e-65	0.3548788366409	0.647	0.25	1.79075755986049e-61	2	"GluRIA"	FALSE	FALSE	FALSE	FALSE	FALSE
1.48920720014783e-65	0.335535735548449	0.893	0.45	2.6050701552186e-61	2	"ND-23"	FALSE	FALSE	FALSE	FALSE	FALSE
2.19964425941212e-65	0.312829414389128	0.973	0.475	3.84783770298962e-61	2	"CG16779"	TRUE	TRUE	FALSE	TRUE	TRUE
2.54341147917945e-65	0.395252512457073	0.996	0.722	4.44918970052861e-61	2	"unc-13"	FALSE	FALSE	FALSE	TRUE	FALSE
3.10365959216429e-65	0.300882603878688	0.946	0.471	5.42923172457299e-61	2	"Pfdn4"	FALSE	FALSE	FALSE	FALSE	FALSE
3.2474356609238e-65	0.346908408312476	0.946	0.487	5.680739201654e-61	2	"ND-B18"	FALSE	FALSE	FALSE	FALSE	FALSE
5.36779711083492e-65	0.273470459897542	0.707	0.295	9.38988748598352e-61	2	"dpr6"	FALSE	FALSE	FALSE	TRUE	FALSE
6.73115324406464e-65	0.290810717578289	0.911	0.457	1.17748063698423e-60	2	"EMRE"	FALSE	FALSE	FALSE	FALSE	FALSE
1.19984651178644e-64	0.282116873968033	0.882	0.411	2.09889150306803e-60	2	"CG6878"	FALSE	FALSE	FALSE	FALSE	FALSE
1.5599081271417e-64	0.48156530913764	0.68	0.288	2.72874728680897e-60	2	"Octalpha2R"	FALSE	FALSE	FALSE	FALSE	FALSE
1.68095065014871e-64	0.395718860483444	0.994	0.617	2.94048697230514e-60	2	"p120ctn"	FALSE	FALSE	FALSE	TRUE	FALSE
2.35012339556927e-64	0.288604184647128	0.883	0.415	4.11107085586932e-60	2	"CG4502"	FALSE	FALSE	FALSE	TRUE	TRUE
3.51490133678729e-64	0.364866500415199	1	0.821	6.148616908442e-60	2	"COX5A"	FALSE	FALSE	FALSE	FALSE	FALSE
3.70107366725415e-64	0.268725402410734	0.893	0.437	6.47428816612768e-60	2	"CG14818"	FALSE	FALSE	FALSE	TRUE	FALSE
1.35620759402233e-63	0.374351470624726	0.994	0.591	2.37241394422326e-59	2	"CG5676"	FALSE	FALSE	FALSE	FALSE	FALSE
1.63803590254493e-63	0.39995435570484	1	0.775	2.86541620432184e-59	2	"roh"	FALSE	FALSE	FALSE	FALSE	FALSE
3.57907687672248e-63	0.398985448998568	0.885	0.454	6.26087918045063e-59	2	"Pde6"	FALSE	TRUE	FALSE	TRUE	FALSE
3.92368984069272e-63	0.320621735717045	0.942	0.505	6.86371063832377e-59	2	"Btk29A"	FALSE	FALSE	FALSE	TRUE	FALSE
5.11334637546596e-63	0.277374308510018	0.932	0.457	8.94477681460261e-59	2	"Taf10b"	FALSE	FALSE	FALSE	TRUE	FALSE
5.8421670135188e-63	0.265320976151538	0.538	0.189	1.02197027567484e-58	2	"CG42594"	FALSE	TRUE	FALSE	FALSE	FALSE
6.86379189595428e-63	0.293869827891324	0.963	0.515	1.20068311635928e-58	2	"sky"	FALSE	FALSE	FALSE	TRUE	TRUE
7.4615893774856e-63	0.254785422100273	0.885	0.422	1.30525582980356e-58	2	"CG42389"	FALSE	TRUE	TRUE	TRUE	TRUE
8.73150177784946e-63	0.476339192481671	0.977	0.569	1.52740160599921e-58	2	"Hsp23"	FALSE	FALSE	FALSE	FALSE	FALSE
1.22417951016133e-62	0.392212580799451	0.614	0.244	2.14145721712521e-58	2	"Octbeta2R"	FALSE	TRUE	TRUE	FALSE	FALSE
1.35649650817523e-62	0.324716106385795	0.926	0.474	2.37291934175093e-58	2	"SdhD"	FALSE	FALSE	FALSE	FALSE	FALSE
2.22166722192931e-62	0.273595282281952	0.946	0.492	3.88636247132093e-58	2	"CG34401"	FALSE	FALSE	FALSE	TRUE	TRUE
3.06449037543663e-62	0.407732207849095	0.998	0.851	5.3607130137513e-58	2	"Syx1A"	FALSE	FALSE	FALSE	FALSE	FALSE
3.52341229093152e-62	0.29837007616432	0.969	0.496	6.16350512052651e-58	2	"GABA-B-R1"	FALSE	FALSE	FALSE	TRUE	FALSE
3.78533705265643e-62	0.292651309101208	0.926	0.466	6.6216901062119e-58	2	"ND-B17"	FALSE	FALSE	FALSE	FALSE	FALSE
4.44470170675718e-62	0.387222764173831	0.998	0.694	7.77511669563034e-58	2	"RFeSP"	FALSE	FALSE	FALSE	FALSE	FALSE
6.46020052005188e-62	0.408742844534827	0.996	0.594	1.13008287697268e-57	2	"Ank2"	FALSE	TRUE	TRUE	FALSE	FALSE
7.96484610614113e-62	0.506771847359621	0.788	0.392	1.39329052934727e-57	2	"5-HT1A"	FALSE	FALSE	FALSE	TRUE	FALSE
1.1311039726519e-61	0.392627733657651	0.998	0.711	1.97864017935996e-57	2	"Pdp1"	TRUE	TRUE	FALSE	FALSE	FALSE
1.69105604862927e-61	0.283263570489942	0.924	0.479	2.95816434586718e-57	2	"Eip63E"	FALSE	TRUE	FALSE	TRUE	FALSE
1.75715357005731e-61	0.296904106116824	0.592	0.222	3.07378874010126e-57	2	"AstC-R2"	FALSE	FALSE	FALSE	FALSE	FALSE
2.29646450156739e-61	0.281110884728969	0.909	0.451	4.01720535259183e-57	2	"nocte"	FALSE	FALSE	FALSE	FALSE	FALSE
3.34111585501555e-61	0.396421967113877	0.986	0.6	5.84461396517871e-57	2	"ND-MWFE"	FALSE	FALSE	FALSE	FALSE	FALSE
3.37525572768851e-61	0.260361492238601	0.72	0.3	5.90433484444551e-57	2	"Uch"	FALSE	FALSE	FALSE	FALSE	FALSE
3.93288570532695e-61	0.330628238094057	0.538	0.198	6.87979696432843e-57	2	"mGluR"	FALSE	FALSE	FALSE	FALSE	FALSE
4.48134801443777e-61	0.280116415425019	0.829	0.377	7.83922208165599e-57	2	"CG13751"	FALSE	FALSE	FALSE	FALSE	FALSE
8.74699849700677e-61	0.303222073781375	0.854	0.423	1.53011244708139e-56	2	"Idh3b"	FALSE	FALSE	FALSE	FALSE	FALSE
1.36432236990808e-60	0.262677392190907	0.577	0.218	2.38660912168021e-56	2	"Hr38"	TRUE	TRUE	FALSE	FALSE	FALSE
1.40293428804069e-60	0.330650112135233	1	0.892	2.45415295006957e-56	2	"tsr"	FALSE	TRUE	FALSE	FALSE	FALSE
1.41612752280828e-60	0.364204715973749	0.998	0.623	2.47723187564853e-56	2	"ND-B22"	FALSE	FALSE	FALSE	FALSE	FALSE
1.8734565255644e-60	0.372458894122936	0.953	0.515	3.27723750016981e-56	2	"ND-B15"	FALSE	FALSE	FALSE	FALSE	FALSE
3.11550951581351e-60	0.513774835031359	1	0.769	5.44996079601257e-56	2	"IA-2"	FALSE	FALSE	FALSE	TRUE	FALSE
3.57908977160051e-60	0.282724067457018	0.942	0.496	6.26090173746077e-56	2	"egh"	FALSE	FALSE	FALSE	FALSE	FALSE
4.62481649512277e-60	0.301766825288186	0.907	0.445	8.09019149491825e-56	2	"Sod2"	FALSE	FALSE	FALSE	FALSE	FALSE
8.27489267147366e-60	0.321813652223123	1	0.884	1.44752697502089e-55	2	"chic"	FALSE	FALSE	FALSE	TRUE	FALSE
1.06003877013787e-59	0.283428369306503	0.876	0.419	1.85432582060217e-55	2	"mRpL55"	FALSE	FALSE	FALSE	FALSE	FALSE
1.2434069899023e-59	0.341415770317026	0.996	0.634	2.17509184743609e-55	2	"pan"	TRUE	FALSE	FALSE	TRUE	TRUE
3.19139362863314e-59	0.369909485581383	0.994	0.522	5.58270487456795e-55	2	"Drep2"	FALSE	FALSE	FALSE	FALSE	FALSE
4.12267678706907e-59	0.303699795543181	0.482	0.164	7.21179850361993e-55	2	"Ccn"	FALSE	TRUE	TRUE	TRUE	FALSE
5.65027037080103e-59	0.328623324603101	0.963	0.518	9.88401795964225e-55	2	"Pfk"	FALSE	FALSE	FALSE	TRUE	FALSE
6.97957823123689e-59	0.311770232731556	0.983	0.537	1.22093761999027e-54	2	"CG5065"	FALSE	TRUE	TRUE	FALSE	FALSE
7.17635996576488e-59	0.465918428765561	0.983	0.693	1.25536064881125e-54	2	"Rbp6"	FALSE	TRUE	TRUE	TRUE	FALSE
7.93640869447899e-59	0.345892050705887	0.994	0.568	1.38831597292521e-54	2	"CG42450"	FALSE	FALSE	FALSE	FALSE	FALSE
1.4122741589813e-58	0.374187898524671	0.66	0.276	2.47049118630599e-54	2	"CG32683"	FALSE	FALSE	FALSE	FALSE	FALSE
1.5351251876099e-58	0.258497167704717	0.709	0.304	2.685394490686e-54	2	"CG31324"	FALSE	FALSE	FALSE	FALSE	FALSE
2.79062428351631e-58	0.330556139820936	0.988	0.534	4.88163905915509e-54	2	"CG4612"	FALSE	FALSE	FALSE	FALSE	FALSE
4.44492840458587e-58	0.366571901307027	0.996	0.656	7.77551325814207e-54	2	"ND-ACP"	FALSE	FALSE	FALSE	FALSE	FALSE
7.43433553379298e-58	0.308788785419078	0.633	0.265	1.30048831492641e-53	2	"CG11317"	TRUE	FALSE	FALSE	FALSE	FALSE
1.20079067099241e-57	0.35989237089852	0.986	0.588	2.10054312076702e-53	2	"ND-15"	FALSE	FALSE	FALSE	FALSE	FALSE
2.59394984632716e-57	0.357835270113644	0.649	0.28	4.53759646618009e-53	2	"CG3726"	TRUE	FALSE	FALSE	FALSE	FALSE
5.4110362792952e-57	0.262495363065033	1	0.989	9.4655257633711e-53	2	"14-3-3zeta"	FALSE	FALSE	FALSE	FALSE	FALSE
5.55080495725611e-56	0.275631863021658	1	0.94	9.71002311172812e-52	2	"Act5C"	FALSE	FALSE	FALSE	TRUE	FALSE
8.18992801722793e-56	0.420815477989416	1	0.805	1.43266410805368e-51	2	"Ldh"	FALSE	FALSE	FALSE	FALSE	FALSE
2.66445835689272e-55	0.259833909018995	0.59	0.243	4.66093700371244e-51	2	"side-III"	FALSE	FALSE	FALSE	FALSE	FALSE
2.74543511309375e-55	0.279804430078372	0.963	0.509	4.8025896433349e-51	2	"CG42613"	FALSE	FALSE	FALSE	FALSE	FALSE
4.220535787964e-55	0.353271559323268	0.99	0.605	7.38298325388542e-51	2	"ND-B12"	FALSE	FALSE	FALSE	FALSE	FALSE
8.03409492366616e-55	0.270331709469391	0.971	0.51	1.40540422499692e-50	2	"DopEcR"	FALSE	TRUE	TRUE	TRUE	TRUE
8.42063143190143e-55	0.281656397314956	0.447	0.15	1.47302105638252e-50	2	"dpr3"	FALSE	FALSE	FALSE	FALSE	FALSE
1.11882159669913e-54	0.350169827889177	0.988	0.622	1.95715461910579e-50	2	"Mdh2"	FALSE	TRUE	FALSE	FALSE	FALSE
1.30331340223055e-54	0.261427929595259	0.957	0.523	2.2798861345219e-50	2	"Arl4"	FALSE	FALSE	FALSE	FALSE	FALSE
1.63055303749152e-54	0.337197869927875	0.623	0.259	2.85232642848391e-50	2	"dpr17"	FALSE	FALSE	FALSE	TRUE	FALSE
1.72994152911529e-54	0.290721742696714	0.973	0.515	3.02618671688138e-50	2	"CanA-14F"	FALSE	TRUE	FALSE	TRUE	FALSE
2.10056009871212e-54	0.717060907047587	0.602	0.276	3.67450978067711e-50	2	"beat-Ic"	FALSE	FALSE	FALSE	FALSE	FALSE
2.66843250713547e-54	0.312159175586418	0.973	0.554	4.66788898473207e-50	2	"Pp1alpha-96A"	FALSE	FALSE	FALSE	FALSE	FALSE
3.94983056171047e-54	0.323456080172369	0.817	0.411	6.90943860160012e-50	2	"dpr8"	FALSE	FALSE	FALSE	FALSE	FALSE
4.56073033845414e-54	0.274107251388849	0.951	0.51	7.97808558105782e-50	2	"Gs1l"	FALSE	FALSE	FALSE	FALSE	FALSE
5.64517696662994e-54	0.297901926109451	0.903	0.463	9.87510806772576e-50	2	"corto"	TRUE	TRUE	FALSE	TRUE	FALSE
8.49870571083937e-54	0.30583053062387	0.899	0.471	1.48667858999713e-49	2	"Pcd"	FALSE	FALSE	FALSE	FALSE	FALSE
1.06780102376926e-53	0.455900396132019	0.917	0.532	1.86790433087956e-49	2	"Pkc53E"	FALSE	FALSE	FALSE	TRUE	TRUE
1.40753635320765e-53	0.262820113641447	0.73	0.335	2.46220334266614e-49	2	"side-II"	FALSE	FALSE	FALSE	FALSE	FALSE
2.56912594265817e-53	0.317550807130078	0.979	0.585	4.49417201149193e-49	2	"Sema1a"	FALSE	FALSE	FALSE	FALSE	FALSE
2.60008100251743e-53	0.309833706824615	0.984	0.606	4.54832169770374e-49	2	"jim"	TRUE	TRUE	FALSE	TRUE	FALSE
7.34161931723464e-53	0.270878919453541	1	0.968	1.28426946716386e-48	2	"14-3-3epsilon"	FALSE	FALSE	FALSE	TRUE	FALSE
1.01630894866882e-52	0.282669315917868	0.932	0.489	1.77782924390636e-48	2	"ND-30"	FALSE	FALSE	FALSE	FALSE	FALSE
1.14211602727829e-52	0.332820330313201	0.971	0.563	1.99790356651792e-48	2	"Chchd2"	FALSE	FALSE	FALSE	FALSE	FALSE
1.78019725856811e-52	0.30599142188834	0.998	0.598	3.11409906441319e-48	2	"nAChRalpha5"	FALSE	FALSE	FALSE	FALSE	FALSE
1.82425010988736e-52	0.359127962029405	0.85	0.471	3.19116071722596e-48	2	"CG31808"	FALSE	FALSE	FALSE	FALSE	FALSE
2.23392282076199e-52	0.295287071627266	0.992	0.525	3.90780119035895e-48	2	"Ric"	FALSE	FALSE	FALSE	FALSE	FALSE
2.27416933698397e-52	0.423652827991464	0.932	0.581	3.97820442118606e-48	2	"scrt"	TRUE	FALSE	TRUE	TRUE	TRUE
6.3511769996356e-52	0.319138369116739	0.979	0.572	1.11101139254626e-47	2	"ND-PDSW"	FALSE	FALSE	FALSE	FALSE	FALSE
6.73783062941652e-52	0.290393124963688	0.977	0.538	1.17864871200383e-47	2	"Pfdn6"	FALSE	FALSE	FALSE	FALSE	FALSE
8.42000091390421e-52	0.432592253195533	0.73	0.377	1.47291075986926e-47	2	"VAChT"	FALSE	FALSE	FALSE	FALSE	FALSE
1.08281884821424e-51	0.337814591577496	1	0.747	1.89417501118117e-47	2	"ATPsyndelta"	FALSE	FALSE	FALSE	FALSE	FALSE
2.49797410041367e-51	0.349827627200085	1	0.777	4.36970609385362e-47	2	"Pgk"	FALSE	FALSE	FALSE	TRUE	FALSE
2.58733697473026e-51	0.322521622881974	1	0.737	4.52602856989565e-47	2	"Vap33"	FALSE	FALSE	FALSE	FALSE	FALSE
2.78847971606876e-51	0.269829660210358	0.934	0.468	4.87788756731908e-47	2	"Ssb-c31a"	TRUE	FALSE	FALSE	TRUE	TRUE
3.09435687714591e-51	0.35490944796092	1	0.812	5.41295848519134e-47	2	"Argk"	FALSE	TRUE	TRUE	FALSE	FALSE
4.03832767881099e-51	0.350357152760335	1	0.913	7.06424660854407e-47	2	"Gapdh1"	FALSE	FALSE	FALSE	FALSE	FALSE
6.34590795899904e-51	0.34783201372789	0.994	0.65	1.1100896792677e-46	2	"UQCR-6.4"	FALSE	FALSE	FALSE	FALSE	FALSE
1.09931761945881e-50	0.638189330402704	0.654	0.322	1.92303631171929e-46	2	"Pvf3"	FALSE	TRUE	FALSE	TRUE	FALSE
1.83655152734972e-50	0.323581696704892	1	0.741	3.21267958679286e-46	2	"ATPsyngamma"	FALSE	FALSE	FALSE	FALSE	FALSE
2.1724285696931e-50	0.31185996823931	1	0.656	3.80022929696414e-46	2	"PMCA"	FALSE	TRUE	FALSE	TRUE	FALSE
2.4669717620725e-50	0.277679163986207	0.951	0.528	4.31547370339342e-46	2	"Pgm"	FALSE	FALSE	FALSE	FALSE	FALSE
3.80359971793839e-50	0.291483239945838	0.944	0.528	6.65363698658962e-46	2	"CG33170"	FALSE	FALSE	FALSE	FALSE	FALSE
7.07903112695557e-50	0.36456023121175	0.998	0.729	1.23833491503834e-45	2	"stai"	FALSE	FALSE	FALSE	TRUE	FALSE
7.3212194737688e-50	0.260714436163338	0.983	0.549	1.28070092254638e-45	2	"CG13920"	FALSE	FALSE	FALSE	FALSE	FALSE
1.64660519213969e-49	0.266795767593054	0.416	0.145	2.88040646260995e-45	2	"Fili"	FALSE	TRUE	FALSE	TRUE	TRUE
3.22012001270456e-49	0.262288897053834	0.862	0.455	5.63295593822409e-45	2	"CG32700"	FALSE	FALSE	FALSE	TRUE	TRUE
6.06003693194141e-49	0.283122441914093	0.827	0.434	1.06008226050451e-44	2	"GluRIB"	FALSE	FALSE	FALSE	FALSE	FALSE
6.39458623759328e-49	0.438484967770613	0.476	0.189	1.11860497054219e-44	2	"CG34355"	FALSE	FALSE	FALSE	TRUE	FALSE
8.82706768027664e-49	0.33279067401225	0.996	0.756	1.54411894931079e-44	2	"ND-MLRQ"	FALSE	FALSE	FALSE	FALSE	FALSE
1.26372035531627e-48	0.350011705328382	1	0.912	2.21062601755475e-44	2	"Eno"	FALSE	FALSE	FALSE	TRUE	FALSE
1.67583976005331e-48	0.258403266276255	0.988	0.613	2.93154649226125e-44	2	"Rbp1-like"	FALSE	FALSE	FALSE	TRUE	TRUE
2.54355740594139e-48	0.251826315698593	0.957	0.518	4.44944497021328e-44	2	"mge"	FALSE	FALSE	FALSE	FALSE	FALSE
2.63918002535007e-48	0.632121935881695	0.92	0.641	4.61671761834488e-44	2	"Cbp53E"	FALSE	FALSE	FALSE	FALSE	FALSE
3.84361153949475e-48	0.263707552652187	0.983	0.573	6.72362966603817e-44	2	"CG7971"	FALSE	FALSE	FALSE	FALSE	FALSE
4.42181053961473e-48	0.319842786237813	0.767	0.396	7.73507317694805e-44	2	"side"	FALSE	TRUE	FALSE	TRUE	TRUE
6.26904209787767e-48	0.280366260352868	0.998	0.695	1.09664353418174e-43	2	"Vha14-1"	FALSE	FALSE	FALSE	FALSE	FALSE
1.29791601577099e-47	0.256040996982876	0.738	0.348	2.2704444863882e-43	2	"unc-13-4A"	FALSE	TRUE	FALSE	FALSE	FALSE
1.63196770703848e-47	0.306975241493679	0.994	0.58	2.85480110992242e-43	2	"TM4SF"	FALSE	TRUE	TRUE	FALSE	FALSE
2.55815535599059e-47	0.271477835417029	0.994	0.648	4.47498116423434e-43	2	"Pka-C1"	FALSE	TRUE	FALSE	TRUE	FALSE
2.46099242264484e-46	0.302313191183316	0.577	0.249	4.30501404493262e-42	2	"dpr10"	FALSE	TRUE	FALSE	FALSE	FALSE
4.7012615410934e-46	0.257838509625576	0.761	0.392	8.22391681383468e-42	2	"dpr1"	FALSE	FALSE	FALSE	FALSE	FALSE
1.42435233915004e-45	0.327625236492116	1	0.946	2.49161954687516e-41	2	"Gapdh2"	FALSE	FALSE	FALSE	FALSE	FALSE
2.65196799410498e-45	0.318903210390445	1	0.835	4.63908761208783e-41	2	"Rbfox1"	FALSE	FALSE	FALSE	FALSE	FALSE
3.18005691035243e-45	0.328320286162114	1	0.894	5.56287355327951e-41	2	"Gbeta13F"	FALSE	FALSE	FALSE	TRUE	FALSE
4.14621867240136e-45	0.365182934545289	0.998	0.754	7.25298032363169e-41	2	"Rdl"	FALSE	FALSE	FALSE	FALSE	FALSE
6.65330334740965e-45	0.279944736296332	0.998	0.662	1.16386235456237e-40	2	"CG32767"	TRUE	FALSE	FALSE	TRUE	FALSE
7.72173151737105e-45	0.253127418914061	0.72	0.347	1.35076249433372e-40	2	"CG10804"	FALSE	FALSE	FALSE	TRUE	FALSE
1.0169557176648e-43	0.375090370449739	0.977	0.619	1.77896063691103e-39	2	"CG2269"	FALSE	FALSE	FALSE	TRUE	FALSE
1.5058641210278e-43	0.262072526024426	0.973	0.555	2.63420810691393e-39	2	"NP15.6"	FALSE	FALSE	FALSE	FALSE	FALSE
1.74787418379757e-43	0.374473413585148	0.959	0.617	3.05755630971708e-39	2	"igl"	FALSE	FALSE	FALSE	FALSE	FALSE
1.83470032772696e-43	0.300578083443662	0.994	0.747	3.20944128329276e-39	2	"ATPsynB"	FALSE	FALSE	FALSE	FALSE	FALSE
1.94539485365101e-43	0.342235153004914	0.841	0.499	3.40307921749171e-39	2	"CG43737"	FALSE	FALSE	FALSE	FALSE	FALSE
2.53987434383983e-43	0.31849942971308	0.959	0.614	4.44300218967901e-39	2	"jeb"	FALSE	TRUE	TRUE	TRUE	FALSE
8.06351390194032e-43	0.28462881576617	0.693	0.342	1.41055048686642e-38	2	"ChAT"	FALSE	FALSE	FALSE	FALSE	FALSE
3.63425319129763e-42	0.254021799778129	1	0.96	6.35739910753694e-38	2	"sesB"	FALSE	FALSE	FALSE	TRUE	FALSE
7.45152923090367e-42	0.251267582654128	0.996	0.766	1.30349600836198e-37	2	"Bsg"	FALSE	FALSE	FALSE	TRUE	FALSE
8.15494142555689e-42	0.279409856413175	0.981	0.614	1.42654390357267e-37	2	"elav"	FALSE	FALSE	FALSE	TRUE	TRUE
1.35396213253053e-41	0.373062778834169	0.639	0.315	2.36848595843566e-37	2	"beat-IIIb"	FALSE	FALSE	FALSE	FALSE	FALSE
3.01524096634052e-41	0.286031619697505	0.408	0.158	5.27456102241947e-37	2	"CG33543"	FALSE	FALSE	FALSE	FALSE	FALSE
1.46314051737347e-40	0.299242130297401	0.928	0.574	2.55947170704141e-36	2	"Hsp67Bc"	FALSE	FALSE	FALSE	FALSE	FALSE
1.54891960588163e-40	0.262552509110665	0.963	0.571	2.70952506656874e-36	2	"l(1)G0156"	FALSE	FALSE	FALSE	FALSE	FALSE
3.17071290562394e-40	0.323364302261636	0.511	0.228	5.54652808580796e-36	2	"CG13739"	FALSE	FALSE	FALSE	FALSE	FALSE
1.53926426193796e-38	0.254908615955533	0.994	0.709	2.69263497340808e-34	2	"Fis1"	FALSE	FALSE	FALSE	TRUE	FALSE
2.89376035707871e-38	0.329429975544979	0.524	0.243	5.06205499263779e-34	2	"CG8861"	FALSE	FALSE	FALSE	FALSE	FALSE
4.42759509641561e-38	0.257859101978282	0.998	0.691	7.74519210215982e-34	2	"Sod1"	FALSE	FALSE	FALSE	FALSE	FALSE
1.56717863237012e-36	0.251987465633131	1	0.787	2.74146558160504e-32	2	"UQCR-11"	FALSE	FALSE	FALSE	FALSE	FALSE
1.39594018906711e-35	0.549383327933874	0.394	0.171	2.4419181727351e-31	2	"CG43689"	FALSE	FALSE	FALSE	TRUE	FALSE
1.21534297694509e-34	0.388930606415105	0.55	0.285	2.12599946957005e-30	2	"CG42674"	FALSE	TRUE	FALSE	TRUE	TRUE
2.14079138173808e-34	0.384874714839198	0.497	0.237	3.74488636407443e-30	2	"beat-IIIc"	FALSE	TRUE	FALSE	TRUE	TRUE
6.94432583950413e-34	0.272918941693035	1	0.76	1.21477091910446e-29	2	"CG7781"	FALSE	FALSE	FALSE	TRUE	TRUE
1.26777188765645e-33	0.276010510295956	1	0.716	2.21771336307743e-29	2	"CG11267"	FALSE	TRUE	FALSE	FALSE	FALSE
4.88914945189028e-33	0.279222834216001	1	0.885	8.55258913619167e-29	2	"Atpalpha"	FALSE	TRUE	FALSE	TRUE	TRUE
