"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"169"	0	1.0460218625924	0.812	0.455	0	"2"	"pros"
"170"	0	1.03670327242883	0.878	0.383	0	"2"	"CR31451"
"171"	0	1.01602894393886	0.772	0.235	0	"2"	"Liprin-gamma"
"172"	0	0.993832030955717	0.548	0.168	0	"2"	"CG43729"
"173"	0	0.981677663869392	0.666	0.205	0	"2"	"Dscam2"
"174"	0	0.964195357116113	0.793	0.257	0	"2"	"chinmo"
"175"	0	0.958928637761512	0.83	0.287	0	"2"	"Cngl"
"176"	0	0.955313785467921	0.519	0.182	0	"2"	"Antp"
"177"	0	0.949320898927642	0.829	0.276	0	"2"	"nAChRbeta1"
"178"	0	0.945619840013226	0.321	0.106	0	"2"	"rad"
"179"	0	0.944350245758821	0.705	0.222	0	"2"	"Rim"
"180"	0	0.927634658708173	0.851	0.289	0	"2"	"sbb"
"181"	0	0.920694464737807	0.845	0.28	0	"2"	"dysc"
"182"	0	0.919751896380769	0.49	0.153	0	"2"	"dpr13"
"183"	0	0.912137552754738	0.735	0.238	0	"2"	"slo"
"184"	0	0.905808866891036	0.479	0.15	0	"2"	"dati"
"185"	0	0.904610774483896	0.63	0.2	0	"2"	"Pitslre"
"186"	0	0.897943082975157	0.623	0.269	0	"2"	"CG31221"
"187"	0	0.897451804356406	0.477	0.145	0	"2"	"side"
"188"	0	0.897298422874051	0.89	0.31	0	"2"	"Sh"
"189"	0	0.896979558403323	0.582	0.188	0	"2"	"Nlg3"
"190"	0	0.895382807318614	0.604	0.196	0	"2"	"CG45263"
"191"	0	0.89307314209707	0.708	0.232	0	"2"	"NaCP60E"
"192"	0	0.889862595039413	0.712	0.228	0	"2"	"sd"
"193"	0	0.887700280977272	0.612	0.195	0	"2"	"nAChRalpha5"
"194"	0	0.886301723356421	0.798	0.266	0	"2"	"qvr"
"195"	0	0.884828011721094	0.493	0.138	0	"2"	"Cp110"
"196"	0	0.884403441872159	0.675	0.224	0	"2"	"shakB"
"197"	0	0.874468049944141	0.981	0.62	0	"2"	"roX1"
"198"	0	0.87404971342911	0.947	0.484	0	"2"	"jim"
"199"	0	0.871541548735381	0.634	0.228	0	"2"	"bru3"
"200"	0	0.868387655946564	0.86	0.311	0	"2"	"Ten-a"
"201"	0	0.861950097462254	0.697	0.237	0	"2"	"Ptp99A"
"202"	0	0.852053397085055	0.553	0.174	0	"2"	"CG42260"
"203"	0	0.849291062040082	0.692	0.225	0	"2"	"Lar"
"204"	0	0.841778158291395	0.955	0.408	0	"2"	"pum"
"205"	0	0.834721599819625	0.358	0.107	0	"2"	"dpr6"
"206"	0	0.831543998197638	0.766	0.26	0	"2"	"pan"
"207"	0	0.828928964473675	0.525	0.164	0	"2"	"inaE"
"208"	0	0.825541852925646	0.852	0.301	0	"2"	"unc-13"
"209"	0	0.824466940278417	0.398	0.126	0	"2"	"CG42541"
"210"	0	0.822183577321512	0.588	0.197	0	"2"	"hdc"
"211"	0	0.821735185189211	0.59	0.199	0	"2"	"hfp"
"212"	0	0.820662038113742	0.428	0.147	0	"2"	"Ddc"
"213"	0	0.819839391263978	0.313	0.1	0	"2"	"heph"
"214"	0	0.81849691143204	0.651	0.24	0	"2"	"klg"
"215"	0	0.817805179384245	0.797	0.27	0	"2"	"spen"
"216"	0	0.816822886662054	0.501	0.154	0	"2"	"Pkc53E"
"217"	0	0.815686950738499	0.797	0.272	0	"2"	"cindr"
"218"	0	0.813423109569681	0.845	0.308	0	"2"	"Ih"
"219"	0	0.803506649365706	0.638	0.206	0	"2"	"CG31712"
"220"	0	0.80332728956656	0.916	0.391	0	"2"	"Syx1A"
"221"	0	0.802629093187471	0.513	0.176	0	"2"	"Pvf3"
"222"	0	0.800807393980298	0.838	0.302	0	"2"	"para"
"223"	0	0.797008788467799	0.6	0.184	0	"2"	"cdi"
"224"	0	0.796893965071307	0.429	0.126	0	"2"	"GluRIB"
"225"	0	0.791078999189262	0.595	0.193	0	"2"	"CG1677"
"226"	0	0.789900040064869	0.645	0.206	0	"2"	"gish"
