"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"CG3224"	8.31345093873524e-19	0.562540636637466	0.617	0.273	1.64257163647531e-14	"10"	"CG3224"
"par-1"	9.60896590868898e-19	0.407449780805767	0.372	0.103	1.89853948423877e-14	"10"	"par-1"
"Prosbeta1"	9.82485953223582e-19	0.603322007542316	0.777	0.453	1.94119574637915e-14	"10"	"Prosbeta1"
"MED22"	1.31270967018797e-18	0.625726076253826	0.681	0.353	2.59365176635739e-14	"10"	"MED22"
"H"	1.46857144512307e-18	0.354562462991405	0.394	0.114	2.90160346127415e-14	"10"	"H"
"ric8a"	1.63999844511006e-18	0.400003796508599	0.457	0.151	3.24030892784846e-14	"10"	"ric8a"
"Tom70"	1.74547913704618e-18	0.26806238828926	0.298	0.068	3.44871767897585e-14	"10"	"Tom70"
"Ubc41"	2.0078800681464e-18	0.78930092356952	0.713	0.438	3.96716943864365e-14	"10"	"Ubc4"
"Bug22"	2.20003073286194e-18	0.586674425899596	0.596	0.261	4.34682072198863e-14	"10"	"Bug22"
"Indy"	2.63660820683561e-18	0.594149071546986	0.553	0.226	5.20941049506579e-14	"10"	"Indy"
"viaf"	2.70013635704174e-18	0.514107351800653	0.553	0.226	5.33492941424307e-14	"10"	"viaf"
"p24-1"	2.70644816093509e-18	0.388518901355741	0.394	0.118	5.34740027637556e-14	"10"	"p24-1"
"SppL"	2.84584101990684e-18	0.390481474222048	0.489	0.174	5.62281268713193e-14	"10"	"SppL"
"porin"	2.94255869480151e-18	0.564925534682215	0.915	0.72	5.81390746918882e-14	"10"	"porin"
"mRpS5"	3.09218771575501e-18	0.534924620242102	0.606	0.267	6.10954448878876e-14	"10"	"mRpS5"
"Sec22"	3.46247491727747e-18	0.517991373596994	0.585	0.247	6.84115794155683e-14	"10"	"Sec22"
"Ahcy13"	3.54946734751586e-18	0.391627264500283	0.394	0.117	7.01303758522183e-14	"10"	"Ahcy13"
"tum"	3.55564419691363e-18	0.522624730868399	0.585	0.254	7.02524180426196e-14	"10"	"tum"
"CG4365"	3.63939602147048e-18	0.597620471021881	0.638	0.31	7.19071865922138e-14	"10"	"CG4365"
"rdx1"	4.16552335696531e-18	0.653919316490228	0.904	0.661	8.23024104869206e-14	"10"	"rdx"
"CG4042"	4.50050193623264e-18	0.327835974852744	0.394	0.116	8.89209172560845e-14	"10"	"CG4042"
"CG5604"	5.83469945143709e-18	0.307640470062477	0.33	0.085	1.15281991761494e-13	"10"	"CG5604"
"Ubc6"	5.83928859812334e-18	0.479018615459773	0.66	0.309	1.15372664121721e-13	"10"	"Ubc6"
"CG17883"	6.13602764914207e-18	0.484806748215083	0.553	0.222	1.21235634291749e-13	"10"	"CG17883"
"Rcp"	6.31625738652455e-18	0.52520928000229	0.521	0.203	1.24796613442952e-13	"10"	"Rcp"
"Tsp42Ee"	7.44171890759742e-18	0.530398120026033	0.543	0.218	1.4703348217631e-13	"10"	"Tsp42Ee"
"Slmap1"	7.67896699448939e-18	0.538901810791458	0.734	0.395	1.51721029877121e-13	"10"	"Slmap"
"CG1896"	7.69147541685069e-18	0.48566950005866	0.5	0.187	1.51968171286136e-13	"10"	"CG1896"
"Faf"	9.81828678473075e-18	0.484445284759086	0.543	0.216	1.9398971029271e-13	"10"	"Faf"
"CG17556"	1.27784009797479e-17	0.591397340028811	0.713	0.386	2.52475646557859e-13	"10"	"CG17556"
"Gs1"	1.38605225827666e-17	0.384982162870601	0.457	0.157	2.73856205190302e-13	"10"	"Gs1"
"Tim9a"	1.42819753486613e-17	0.559816720842834	0.766	0.438	2.8218326893885e-13	"10"	"Tim9a"
"UBL3"	1.65530976743687e-17	0.557101985870494	0.585	0.257	3.27056103850177e-13	"10"	"UBL3"
"CG13373"	1.87058947218119e-17	0.441229016642666	0.436	0.144	3.69591067913559e-13	"10"	"CG13373"
"Rap2l"	1.89709118577494e-17	0.613243629053273	0.809	0.48	3.74827276485413e-13	"10"	"Rap2l"
"CG10465"	1.91858606608834e-17	0.659884359423838	0.723	0.418	3.79074234937735e-13	"10"	"CG10465"
"CG3008"	2.02644507984681e-17	0.31621604749932	0.309	0.078	4.00385018876132e-13	"10"	"CG3008"
"swm"	2.05703780813855e-17	0.390520136821393	0.489	0.176	4.06429530132014e-13	"10"	"swm"
"unc-13"	2.21321963282907e-17	0.500253657104388	0.553	0.226	4.37287935054367e-13	"10"	"unc-13"
"CG16940"	2.28016223838102e-17	0.312104524078297	0.394	0.12	4.50514455059321e-13	"10"	"CG16940"
"Pen"	2.29262296236508e-17	0.625192221139337	0.755	0.455	4.52976444904092e-13	"10"	"Pen"
"ATPsyn-gamma"	2.53945450999434e-17	0.648337801289531	0.787	0.513	5.01745422084682e-13	"10"	"ATPsyn-gamma"
"CG6852"	2.73549694799614e-17	0.440082823972756	0.383	0.116	5.40479486985077e-13	"10"	"CG6852"
"CG5541"	3.00234295451497e-17	0.375345504628597	0.351	0.1	5.93202920953068e-13	"10"	"CG5541"
"lic1"	3.10809178015612e-17	0.521819129251095	0.596	0.268	6.14096773923245e-13	"10"	"lic"
"c(3)G"	3.4919077129245e-17	0.303658017206062	0.287	0.068	6.89931125919623e-13	"10"	"c(3)G"
"mxc"	3.52968292579216e-17	0.262055021151583	0.447	0.146	6.97394752478015e-13	"10"	"mxc"
"Papst2"	3.59776092303719e-17	0.304015108798169	0.33	0.087	7.10845603173689e-13	"10"	"Papst2"
"CG7427"	3.62324723572439e-17	0.400191504786409	0.426	0.14	7.15881188834425e-13	"10"	"CG7427"
"CG34148"	4.45625714514855e-17	0.365580211031629	0.287	0.069	8.80467286738451e-13	"10"	"CG34148"
"CG7639"	4.81343856429954e-17	0.310005430999036	0.255	0.055	9.51039191534303e-13	"10"	"CG7639"
"rdgBbeta"	6.14149651750422e-17	0.282815380238779	0.309	0.08	1.21343688192848e-12	"10"	"rdgBbeta"
"CG5903"	6.30938811351913e-17	0.485601369445874	0.564	0.242	1.24660890346911e-12	"10"	"CG5903"
"san"	6.34662675301472e-17	0.724968636198357	0.755	0.486	1.25396651386065e-12	"10"	"san"
"CG97051"	7.55930849050668e-17	0.680046834121799	0.755	0.466	1.49356817155431e-12	"10"	"CG9705"
"CG15083"	8.31215209610468e-17	0.562743175265996	0.553	0.243	1.64231501114836e-12	"10"	"CG15083"
"CG15168"	8.33704135144985e-17	0.410093814931852	0.66	0.315	1.64723263021946e-12	"10"	"CG15168"
"vlc"	8.76336104695799e-17	0.519904472627597	0.489	0.186	1.73146487565796e-12	"10"	"vlc"
"Ank"	8.88725350465656e-17	0.428417429983863	0.713	0.355	1.75594354745004e-12	"10"	"Ank"
"CG11151"	1.11224817176667e-16	0.412519579518169	0.447	0.155	2.19757993777658e-12	"10"	"CG11151"
"cag"	1.37709507259003e-16	0.367007473014529	0.255	0.057	2.72086444442338e-12	"10"	"cag"
"Deaf1"	1.38976544962743e-16	0.286828079450558	0.372	0.111	2.74589857537387e-12	"10"	"Deaf1"
"CG14894"	1.62396549916167e-16	0.615225837696678	0.585	0.279	3.20863103324362e-12	"10"	"CG14894"
"Rab11"	1.64661743332825e-16	0.597593324652918	0.755	0.487	3.25338672476995e-12	"10"	"Rab11"
"CG10778"	1.67606619412558e-16	0.588510917179115	0.457	0.173	3.31157158635332e-12	"10"	"CG10778"
"PDCD-5"	1.73697159193315e-16	0.542722258151121	0.702	0.382	3.43190847134152e-12	"10"	"PDCD-5"
"Ripalpha"	2.31935407556572e-16	0.572794762265972	0.564	0.246	4.58257978250275e-12	"10"	"Ripalpha"
"gw"	2.43577934955496e-16	0.534684032666568	0.894	0.617	4.81261283885068e-12	"10"	"gw"
"Rab1"	2.98537037620723e-16	0.544045323369962	0.723	0.411	5.89849478931025e-12	"10"	"Rab1"
"l(1)G0334"	3.00376284871273e-16	0.285248344128712	0.457	0.159	5.93483463648661e-12	"10"	"l(1)G0334"
"CG10638"	3.22559454364198e-16	0.315074769621845	0.309	0.082	6.37312969932782e-12	"10"	"CG10638"
"CG14512"	3.58226723526619e-16	0.301758829407325	0.298	0.077	7.07784360343893e-12	"10"	"CG14512"
"thr"	3.68214441007412e-16	0.380470514379382	0.372	0.113	7.27518092542445e-12	"10"	"thr"
"CG6597"	3.79010127655103e-16	0.525732768398554	0.532	0.229	7.48848210220953e-12	"10"	"CG6597"
"ebi"	3.83906266624439e-16	0.315325611490214	0.415	0.138	7.58522001596566e-12	"10"	"ebi"
"CG6750"	3.89294012272152e-16	0.550790698206994	0.638	0.332	7.69167109447318e-12	"10"	"CG6750"
"RIOK1"	3.89564944775722e-16	0.327117576896649	0.298	0.078	7.69702417887872e-12	"10"	"RIOK1"
"Vha14-1"	4.06185755964543e-16	0.590644099817729	0.745	0.435	8.02541816634743e-12	"10"	"Vha14-1"
"Uch"	4.60081756310224e-16	0.575637932146135	0.585	0.28	9.09029534117740e-12	"10"	"Uch"
"CG11137"	4.97216747041989e-16	0.499277543831057	0.84	0.532	9.82400848805561e-12	"10"	"CG11137"
"Pgk"	5.32052370140145e-16	0.322383254460386	0.351	0.104	1.0512290729229e-11	"10"	"Pgk"
"nonA-l"	5.34765350556727e-16	0.4439440888729	0.394	0.131	1.05658937962998e-11	"10"	"nonA-l"
"CG12877"	5.364787202815e-16	0.472534416401624	0.511	0.211	1.05997465553219e-11	"10"	"CG12877"
"Gdi"	5.37763647145509e-16	0.500765434037403	0.606	0.291	1.0625134140301e-11	"10"	"Gdi"
"Mlf"	5.39955087691295e-16	0.551178224719646	0.745	0.424	1.06684326226046e-11	"10"	"Mlf"
"zetaCOP"	5.89307858910467e-16	0.427295660421943	0.447	0.166	1.1643544676353e-11	"10"	"zetaCOP"
"Tom20"	6.82634262437482e-16	0.512431129562417	0.883	0.679	1.34874877572398e-11	"10"	"Tom20"
"CG31460"	6.90772212887232e-16	0.521902491277388	0.564	0.246	1.36482773822259e-11	"10"	"CG31460"
"CG40160"	7.72615536357113e-16	0.333337713335237	0.319	0.089	1.52653377673438e-11	"10"	"CG40160"
"hdc"	7.72985485171873e-16	0.625185511028893	0.649	0.342	1.52726472160259e-11	"10"	"hdc"
"CG3107"	7.91010083317875e-16	0.511437953072233	0.649	0.333	1.56287772261946e-11	"10"	"CG3107"
"CG7433"	7.93654884338e-16	0.515423352264817	0.745	0.43	1.56810332047502e-11	"10"	"CG7433"
"fdl"	8.78953914020485e-16	0.283168042733363	0.33	0.094	1.73663714332167e-11	"10"	"fdl"
"CG5149"	8.84982491227519e-16	0.29075691263679	0.351	0.105	1.74854840616733e-11	"10"	"CG5149"
"Rpt3"	9.16544212344897e-16	0.560523979294308	0.564	0.254	1.81090805475105e-11	"10"	"Rpt3"
"Rpn5"	9.16925458881691e-16	0.467375994747792	0.628	0.299	1.81166132165844e-11	"10"	"Rpn5"
"CG17574"	1.04506275673586e-15	0.335602470299525	0.362	0.112	2.06483499475872e-11	"10"	"CG17574"
"Cyt-b5"	1.10863089075118e-15	0.574768771190179	0.702	0.393	2.19043291394618e-11	"10"	"Cyt-b5"
"CG15814"	1.12413915065272e-15	0.442327937174087	0.447	0.165	2.22107413385965e-11	"10"	"CG15814"
"Snap29"	1.19057637949759e-15	0.393934207056531	0.394	0.13	2.35234081061134e-11	"10"	"Snap29"
"Arf102F"	1.47432014344798e-15	0.629980782336651	0.787	0.497	2.91296173942453e-11	"10"	"Arf102F"
"SelR"	1.52823961973088e-15	0.46232542789872	0.457	0.177	3.01949584066428e-11	"10"	"SelR"
"CG7945"	1.61811270413196e-15	0.516692796163093	0.766	0.449	3.19706708082394e-11	"10"	"CG7945"
"CG11523"	1.88461435057214e-15	0.551073061907984	0.532	0.238	3.72362103386043e-11	"10"	"CG11523"
"CG7834"	1.96535882341445e-15	0.553849794969123	0.691	0.397	3.88315596330228e-11	"10"	"CG7834"
"ATPsyn-beta"	1.96652800944964e-15	0.551991961862476	0.894	0.694	3.8854660410706e-11	"10"	"ATPsyn-beta"
"Ptp61F1"	2.34133666023732e-15	0.516233239397801	0.67	0.346	4.62601297329689e-11	"10"	"Ptp61F"
"KdelR"	2.67235459053935e-15	0.696945318658244	0.606	0.306	5.28003819998765e-11	"10"	"KdelR"
"Miro"	2.87018112622751e-15	0.436050568464356	0.511	0.219	5.67090386920032e-11	"10"	"Miro"
"ERp601"	3.39498571754525e-15	0.490069618576	0.851	0.546	6.7078127807259e-11	"10"	"ERp60"
"CG6013"	4.28632084928567e-15	0.349985175728183	0.404	0.138	8.46891273401862e-11	"10"	"CG6013"
"MFS17"	4.42791985118226e-15	0.308218870664753	0.351	0.108	8.74868404196591e-11	"10"	"MFS17"
"Trx-2"	4.7289778171295e-15	0.262163962753782	0.277	0.071	9.34351437108446e-11	"10"	"Trx-2"
"Tob"	5.58074218643312e-15	0.394781640983047	0.34	0.101	1.10264304119546e-10	"10"	"Tob"
"CG322761"	5.91493356954057e-15	0.524789292324664	0.862	0.619	1.16867257466983e-10	"10"	"CG32276"
"GstT1"	6.60684677544073e-15	0.464682961057425	0.5	0.207	1.30538078589158e-10	"10"	"GstT1"
"dgrn"	7.87930056544562e-15	0.429728497792158	0.479	0.195	1.55679220572075e-10	"10"	"dgrn"
"CG4447"	8.05982302350629e-15	0.464971969198363	0.5	0.211	1.59245983298437e-10	"10"	"CG4447"
"CG18508"	8.2241049865874e-15	0.275272872009858	0.426	0.153	1.62491866324994e-10	"10"	"CG18508"
"Prosalpha2"	8.71134647551347e-15	0.630244069516278	0.766	0.499	1.72118783663195e-10	"10"	"Prosalpha2"
"CG7456"	8.99743921785107e-15	0.281292667269698	0.255	0.063	1.77771404066301e-10	"10"	"CG7456"
"ATPsyn-d"	9.32720299402919e-15	0.510172083180458	0.862	0.648	1.84286876756029e-10	"10"	"ATPsyn-d"
"AGO31"	9.67391622633841e-15	0.52911624285225	0.67	0.355	1.91137236799994e-10	"10"	"AGO3"
"CG9603"	9.8297709966268e-15	0.591467260015791	0.798	0.54	1.94216615351352e-10	"10"	"CG9603"
"CG7632"	1.28713117812118e-14	0.405136724199767	0.457	0.181	2.54311378173183e-10	"10"	"CG7632"
"CG15312"	1.29750375198935e-14	0.274340748624709	0.255	0.063	2.56360791318055e-10	"10"	"CG15312"
"msd1"	1.36838840723499e-14	0.658010805973243	0.66	0.382	2.7036618150149e-10	"10"	"msd1"
"CG28652"	1.45438470210626e-14	0.508852506850261	0.798	0.468	2.87357329442156e-10	"10"	"CG2865"
"Hsc70Cb"	1.80253509439463e-14	0.473081710819115	0.5	0.212	3.5614488395049e-10	"10"	"Hsc70Cb"
"CG31510"	2.0213402618878e-14	0.271228568436044	0.309	0.088	3.99376408943791e-10	"10"	"CG31510"
"mRpL12"	2.50483933949837e-14	0.504612329169851	0.574	0.281	4.94906156698089e-10	"10"	"mRpL12"
"Sec63"	2.55745587392797e-14	0.281402281169512	0.351	0.112	5.05302131570689e-10	"10"	"Sec63"
"XRCC1"	2.95834183334391e-14	0.455496954885159	0.447	0.172	5.8450917943209e-10	"10"	"XRCC1"
"Mst85C"	3.08463328252121e-14	0.515839153441384	0.511	0.228	6.0946184396054e-10	"10"	"Mst85C"
"UK114"	3.23287194492384e-14	0.422670536384459	0.585	0.278	6.38750838878052e-10	"10"	"UK114"
"MED21"	3.94622110928997e-14	0.521257319880351	0.66	0.364	7.79694366773513e-10	"10"	"MED21"
"Fdh"	4.0386922979576e-14	0.533137642573225	0.553	0.268	7.97964824230463e-10	"10"	"Fdh"
"Prosalpha7"	4.49781523895019e-14	0.511781240808876	0.755	0.477	8.88678334911779e-10	"10"	"Prosalpha7"
"e(r)"	4.7068347916246e-14	0.481237013099176	0.883	0.673	9.29976418129189e-10	"10"	"e(r)"
"Arpc2"	4.92491038325222e-14	0.624179652323981	0.723	0.475	9.73063793522974e-10	"10"	"Arpc2"
"CG11367"	5.560487957912e-14	0.319704587652463	0.362	0.121	1.09864121072425e-09	"10"	"CG11367"
"CG7911"	6.06697845027956e-14	0.487807236646274	0.883	0.671	1.19871360220624e-09	"10"	"CG7911"
"RPA3"	6.58063088052506e-14	0.566764238360518	0.745	0.478	1.30020104937414e-09	"10"	"RPA3"
"CG7668"	6.70678194623439e-14	0.424096611831083	0.564	0.268	1.32512597693699e-09	"10"	"CG7668"
"CG17765"	7.50901176880625e-14	0.488150869418975	0.734	0.445	1.48363054528074e-09	"10"	"CG17765"
"CG6707"	7.62796249627441e-14	0.438005618000366	0.511	0.226	1.5071328300139e-09	"10"	"CG6707"
"Crtc"	7.67854063285329e-14	0.356884557397765	0.468	0.195	1.51712605823915e-09	"10"	"Crtc"
"CG2051"	9.00795742820831e-14	0.425772593563619	0.521	0.233	1.7797922286654e-09	"10"	"CG2051"
"CG13887"	9.64281011415635e-14	0.513084417545736	0.638	0.339	1.90522642235501e-09	"10"	"CG13887"
"wge"	9.9659816803066e-14	0.338361985181632	0.415	0.153	1.96907866039498e-09	"10"	"wge"
"CG32512"	1.01319083766151e-13	0.45180268170146	0.511	0.226	2.00186245705161e-09	"10"	"CG32512"
"Diap2"	1.09642051962774e-13	0.256306947005944	0.372	0.126	2.16630766268049e-09	"10"	"Diap2"
"JIL-11"	1.15041015433172e-13	0.408898994909913	0.564	0.268	2.2729803829286e-09	"10"	"JIL-1"
"mtacp1"	1.21622910936758e-13	0.441728218564145	0.734	0.431	2.40302547428847e-09	"10"	"mtacp1"
"Mgstl"	1.25817961922158e-13	0.550211281706493	0.681	0.383	2.485911291658e-09	"10"	"Mgstl"
"CG12129"	1.53109067090506e-13	0.317825855698906	0.479	0.199	3.02512894757421e-09	"10"	"CG12129"
"fwe"	1.66662170275864e-13	0.357904820010957	0.436	0.171	3.29291116031052e-09	"10"	"fwe"
"put"	1.70365234099978e-13	0.453125243770017	0.479	0.201	3.36607629534738e-09	"10"	"put"
"Hmg-2"	1.72075064645305e-13	0.290463263362903	0.33	0.105	3.39985912726193e-09	"10"	"Hmg-2"
"jigr12"	1.83150715764264e-13	0.533172959130983	0.777	0.527	3.61869184207032e-09	"10"	"jigr1"
"m-cup"	1.84271504015439e-13	0.32111981406594	0.33	0.105	3.64083637633705e-09	"10"	"m-cup"
"CG5316"	1.93724418049342e-13	0.360340243003437	0.479	0.203	3.82760705181891e-09	"10"	"CG5316"
"NELF-B"	2.17434482119993e-13	0.311255048860646	0.383	0.137	4.29607049772682e-09	"10"	"NELF-B"
"CG14818"	2.21992348536194e-13	0.385441620337236	0.383	0.138	4.38612482237813e-09	"10"	"CG14818"
"Bet3"	2.54517530462522e-13	0.455420612656208	0.553	0.267	5.02875736687852e-09	"10"	"Bet3"
"Prosbeta4"	2.59490786120019e-13	0.526696149685644	0.872	0.659	5.12701895215934e-09	"10"	"Prosbeta4"
"mRpL17"	2.6043823712151e-13	0.419598709560918	0.447	0.184	5.14573868904679e-09	"10"	"mRpL17"
"CG7192"	2.87325725167223e-13	0.291571481680878	0.383	0.139	5.676981677854e-09	"10"	"CG7192"
"Gbs-70E1"	3.02261390743962e-13	0.380429821548849	0.638	0.315	5.9720805583192e-09	"10"	"Gbs-70E"
"CG14407"	3.39626888626916e-13	0.410531978454028	0.521	0.236	6.7103480654906e-09	"10"	"CG14407"
"CG107771"	3.44242099233787e-13	0.452926539135958	0.553	0.261	6.80153539666116e-09	"10"	"CG10777"
"spag"	4.79210168719632e-13	0.268508850290069	0.362	0.125	9.4682345135625e-09	"10"	"spag"
"SpdS"	5.15090371650909e-13	0.394860942726448	0.383	0.141	1.01771555630787e-08	"10"	"SpdS"
"Neos"	5.17673995342166e-13	0.451552826065627	0.511	0.237	1.02282027999705e-08	"10"	"Neos"
"CG14230"	6.01223150845472e-13	0.373861333453719	0.426	0.167	1.18789670144048e-08	"10"	"CG14230"
"Sptr"	6.70090708989188e-13	0.369386377899299	0.34	0.116	1.32396522282084e-08	"10"	"Sptr"
"Pcd"	7.64451973116951e-13	0.332083164922386	0.362	0.128	1.51040420848447e-08	"10"	"Pcd"
"Ubqn"	8.22402675664173e-13	0.489253420782944	0.66	0.381	1.62490320657727e-08	"10"	"Ubqn"
"CG3303"	8.62919642367645e-13	0.333398040779539	0.468	0.2	1.70495662938999e-08	"10"	"CG3303"
"RasGAP1"	9.15854919677806e-13	0.352941915530737	0.5	0.224	1.80954615029941e-08	"10"	"RasGAP1"
"Nca"	9.86936057279875e-13	0.515268268419643	0.5	0.235	1.94998826197358e-08	"10"	"Nca"
"SmE"	1.06769804440518e-12	0.539818386966294	0.84	0.614	2.10955779613575e-08	"10"	"SmE"
"Bmcp"	1.12078701413152e-12	0.302084828610708	0.277	0.08	2.21445098252106e-08	"10"	"Bmcp"
"CG2941"	1.5448087371331e-12	0.296869559060374	0.277	0.081	3.05223310282758e-08	"10"	"CG2941"
"svr"	1.60392826587841e-12	0.363205627043836	0.426	0.17	3.16904146772257e-08	"10"	"svr"
"eEF1delta"	2.13159967022831e-12	0.389013450172167	0.894	0.676	4.21161462843709e-08	"10"	"eEF1delta"
"CR343351"	2.52745407345817e-12	0.664000525475345	0.84	0.534	4.99374375833866e-08	"10"	"CR34335"
"zyd"	2.74407623964497e-12	0.256516249273496	0.287	0.087	5.42174583429054e-08	"10"	"zyd"
"Ns4"	2.92296167301799e-12	0.256296264134239	0.298	0.093	5.77518767354895e-08	"10"	"Ns4"
"CaMKI"	2.99088776997848e-12	0.446105765763721	0.447	0.188	5.90939605592348e-08	"10"	"CaMKI"
"kraken"	3.49475052957781e-12	0.330608555493735	0.33	0.115	6.90492809633984e-08	"10"	"kraken"
"CG14434"	3.62964506558483e-12	0.384847311066443	0.436	0.185	7.17145272058251e-08	"10"	"CG14434"
"Gos28"	4.01849720173793e-12	0.308349407231652	0.415	0.168	7.9397467711938e-08	"10"	"Gos28"
"g"	4.28791964038056e-12	0.387688126942066	0.383	0.142	8.47207162546391e-08	"10"	"g"
"VhaAC45"	4.34713679263308e-12	0.34363349361302	0.511	0.241	8.58907287488443e-08	"10"	"VhaAC45"
"GATAd"	4.60670789745521e-12	0.308679381688823	0.362	0.131	9.101933463792e-08	"10"	"GATAd"
"ghi"	4.93930354648292e-12	0.46586260140695	0.628	0.353	9.75907594714095e-08	"10"	"ghi"
"mats"	5.10906141612597e-12	0.282717479886319	0.362	0.129	1.00944835459817e-07	"10"	"mats"
"CR40469"	5.37257466806804e-12	0.573817409740294	0.798	0.52	1.06151330291688e-07	"10"	"CR40469"
"Grasp65"	5.37637685455623e-12	0.291184921460441	0.362	0.133	1.06226453892322e-07	"10"	"Grasp65"
"elm"	5.52444593525186e-12	0.471605844201833	0.585	0.324	1.09152002788706e-07	"10"	"elm"
"CG32803"	5.84788417910694e-12	0.352669086332642	0.532	0.253	1.15542495610795e-07	"10"	"CG32803"
"Ublcp1"	6.11441836004763e-12	0.381046220318034	0.596	0.308	1.20808677957821e-07	"10"	"Ublcp1"
"CG4968"	7.13680148991521e-12	0.501330125070307	0.638	0.367	1.41008923837745e-07	"10"	"CG4968"
"HP4"	7.4108528444045e-12	0.536850444617662	0.83	0.642	1.46423630499744e-07	"10"	"HP4"
"vtd"	8.41789579522605e-12	0.511904103205908	0.617	0.347	1.66320785122076e-07	"10"	"vtd"
"CG5323"	9.44870808637094e-12	0.404524903903129	0.585	0.303	1.86687574370517e-07	"10"	"CG5323"
"CG111481"	9.76565443615923e-12	0.405467883613091	0.628	0.339	1.92949800349634e-07	"10"	"CG11148"
"CG12262"	1.06779748376468e-11	0.455052215296501	0.67	0.41	2.10975426842226e-07	"10"	"CG12262"
"wun"	1.09233975217935e-11	0.277213595037685	0.351	0.125	2.15824488235596e-07	"10"	"wun"
"RfC38"	1.11595601892753e-11	0.469984324793714	0.628	0.35	2.20490590219701e-07	"10"	"RfC38"
"CG42445"	1.1237173541979e-11	0.384380323588924	0.585	0.317	2.22024074842421e-07	"10"	"CG42445"
"SdhB"	1.13038325862397e-11	0.45783206290789	0.553	0.284	2.23341124238925e-07	"10"	"SdhB"
"CG10445"	1.16526356624608e-11	0.261524645320743	0.277	0.084	2.302327754189e-07	"10"	"CG10445"
"gwl"	1.18934775026025e-11	0.341029223545226	0.372	0.141	2.34991328496419e-07	"10"	"gwl"
"His2Av2"	1.43891275476444e-11	0.399377810049474	1	0.936	2.84300382086358e-07	"10"	"His2Av"
"CG9272"	1.48555465908393e-11	0.259442164401479	0.319	0.11	2.93515889541802e-07	"10"	"CG9272"
"CG33635"	1.64993186570692e-11	0.30946792958681	0.33	0.117	3.25993538026374e-07	"10"	"CG33635"
"Tango10"	1.69640326803418e-11	0.321118360371289	0.372	0.143	3.35175357698193e-07	"10"	"Tango10"
"CG10395"	1.7416133584899e-11	0.429600751094732	0.574	0.307	3.44107967370435e-07	"10"	"CG10395"
"Graf"	1.75988818755775e-11	0.345344352553733	0.372	0.141	3.47718708097661e-07	"10"	"Graf"
"Aats-thr"	1.77454971171514e-11	0.378772875499721	0.457	0.204	3.50615532040677e-07	"10"	"Aats-thr"
"CG9849"	1.7818605362313e-11	0.426006078997971	0.457	0.213	3.52060004748581e-07	"10"	"CG9849"
"CG5525"	1.82188899032938e-11	0.436833520044254	0.617	0.345	3.59968826709278e-07	"10"	"CG5525"
"CG4617"	1.91035139567016e-11	0.295069504442008	0.277	0.087	3.77447228756511e-07	"10"	"CG4617"
"Sgt1"	2.04707822990169e-11	0.423529987298375	0.574	0.303	4.04461716663975e-07	"10"	"Sgt1"
"CR42254"	2.0921606671902e-11	0.254836327736307	0.309	0.104	4.13369104623439e-07	"10"	"CR42254"
"hang1"	2.23166672608815e-11	0.425921048976819	0.713	0.437	4.40932711740497e-07	"10"	"hang"
"Ald"	2.29056808870197e-11	0.430406157379953	0.777	0.525	4.52570442965736e-07	"10"	"Ald"
"CG8036"	2.38696543920444e-11	0.258069723653848	0.266	0.081	4.71616631478014e-07	"10"	"CG8036"
"Lis-1"	2.42495850044262e-11	0.430070179719965	0.606	0.323	4.79123300517452e-07	"10"	"Lis-1"
"vsg"	2.61870859236942e-11	0.481741365156354	0.691	0.44	5.1740444368035e-07	"10"	"vsg"
"CG8314"	2.75963376013551e-11	0.342032475030981	0.468	0.212	5.45248438327574e-07	"10"	"CG8314"
"Got1"	3.2187020193862e-11	0.357768732842762	0.383	0.156	6.35951144990326e-07	"10"	"Got1"
"CG17486"	3.43423567689859e-11	0.304467226943006	0.447	0.197	6.78536285041624e-07	"10"	"CG17486"
