"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"TF"
"1004"	1.1534618716757e-300	0.893034773593953	0.601	0.019	2.0177508521223e-296	10	"E(spl)m3-HLH"	TRUE
"1005"	4.22230818066081e-292	1.25575621615537	0.75	0.039	7.38608370042995e-288	10	"ft"	FALSE
"1006"	2.48151298776119e-270	1.57289082425522	0.804	0.053	4.34091066949064e-266	10	"Tom"	FALSE
"1007"	4.3533420359071e-258	1.32218492427913	0.75	0.047	7.61530122341229e-254	10	"wb"	FALSE
"1008"	1.19390800748291e-249	1.50846819208127	0.764	0.052	2.08850327748985e-245	10	"Ocho"	FALSE
"1009"	1.50913015662112e-208	1.12645150750151	0.507	0.022	2.63992138297733e-204	10	"CG14132"	FALSE
"1010"	5.07877888735813e-205	1.88287668972077	0.77	0.067	8.88430790765558e-201	10	"E(spl)mgamma-HLH"	TRUE
"1011"	1.56484786653053e-202	0.648220362174679	0.351	0.008	2.73738837292185e-198	10	"CG8740"	FALSE
"1012"	3.1798805277453e-169	1.4684696307921	0.615	0.048	5.56256500718485e-165	10	"E(spl)m8-HLH"	TRUE
"1013"	7.92207792718083e-110	1.22551711358694	0.743	0.123	1.38580909180174e-105	10	"stg"	FALSE
"1014"	1.68913433928553e-105	2.05653359824394	0.98	0.361	2.95480269971217e-101	10	"CG4250"	FALSE
"1015"	3.51442149993381e-84	0.822554343465203	0.682	0.134	6.14777752983422e-80	10	"baz"	FALSE
"1016"	1.45608347796325e-81	0.737420094957545	0.73	0.135	2.54712682800111e-77	10	"grh"	FALSE
"1017"	6.80397581019589e-77	0.6342568380265	0.568	0.09	1.19021948847757e-72	10	"pnt"	TRUE
"1018"	7.99546141922505e-77	0.842419399072974	0.75	0.165	1.39864606606504e-72	10	"E23"	FALSE
"1019"	6.7490436478943e-74	1.34954065532897	0.878	0.254	1.18061020532615e-69	10	"CG42566"	FALSE
"1020"	1.11514356946723e-71	1.0951716090514	0.804	0.241	1.95072064606902e-67	10	"CG1124"	FALSE
"1021"	1.49991987479342e-71	0.786651870976103	0.703	0.162	2.62380983697613e-67	10	"Tis11"	FALSE
"1022"	9.01545481833925e-63	0.834219643921501	1	0.978	1.57707351137208e-58	10	"RpS2"	FALSE
"1023"	5.61860894862471e-62	0.735261800369414	1	0.976	9.8286326338292e-58	10	"RpL36A"	FALSE
"1024"	1.51660245778061e-61	0.640824965109566	0.709	0.171	2.65299267939562e-57	10	"CG9336"	FALSE
"1025"	2.19130549497224e-61	0.819629573403688	1	0.953	3.83325070235494e-57	10	"RpS23"	FALSE
"1026"	1.06900224892545e-60	0.816875198653932	0.743	0.207	1.87000563404529e-56	10	"N"	FALSE
"1027"	2.83832554277828e-60	0.77855077120004	1	0.977	4.96508287198205e-56	10	"RpS9"	FALSE
"1028"	3.54788830085619e-60	0.717459956946741	1	0.933	6.20632100468773e-56	10	"Rack1"	FALSE
"1029"	4.08300563977888e-60	0.771385105244042	1	0.989	7.1424017656652e-56	10	"eEF1alpha1"	FALSE
"1030"	9.6501990059142e-60	0.662104916120792	1	0.966	1.68810931210457e-55	10	"RpL3"	FALSE
"1031"	1.11443122404456e-59	0.769098863459305	1	0.934	1.94947454022114e-55	10	"eEF5"	FALSE
"1032"	1.52234019411758e-59	0.670116784700089	0.993	0.982	2.66302970156989e-55	10	"RpL12"	FALSE
"1033"	1.56411393583345e-59	0.656501891500387	1	0.981	2.73610450795345e-55	10	"RpL7"	FALSE
"1034"	1.79038801906941e-59	0.712177142721922	1	0.982	3.13192576175812e-55	10	"RpL10Ab"	FALSE
"1035"	3.08361073384564e-59	0.757176797637771	1	0.99	5.39416025671618e-55	10	"RpL27A"	FALSE
"1036"	1.07273913582271e-58	0.75172838708538	1	0.96	1.87654257029466e-54	10	"RpL11"	FALSE
"1037"	2.99707183746063e-58	0.700449682150518	1	0.988	5.24277776526988e-54	10	"RpL28"	FALSE
"1038"	3.81626660487504e-58	0.668325730155484	1	0.974	6.6757951719079e-54	10	"RpL17"	FALSE
"1039"	5.51491916973584e-58	0.730242277933232	0.993	0.963	9.6472481036189e-54	10	"RpS5a"	FALSE
"1040"	6.65437698219755e-58	0.708608349836549	0.993	0.961	1.16405016549582e-53	10	"RpS21"	FALSE
"1041"	8.66265722683225e-58	0.632861224332804	1	0.99	1.51535862868976e-53	10	"RpS4"	FALSE
"1042"	1.3192545406662e-57	0.736510298999385	1	0.953	2.30777196798739e-53	10	"RpL35A"	FALSE
"1043"	1.83170949636425e-57	0.707640732304204	0.993	0.984	3.20420942198998e-53	10	"RpS27A"	FALSE
"1044"	3.45536817938071e-57	0.698935960536693	1	0.971	6.04447555619068e-53	10	"RpL13"	FALSE
"1045"	3.70646646969391e-57	0.751865087323111	0.993	0.937	6.48372179543556e-53	10	"RpS15Aa"	FALSE
"1046"	4.01641411047288e-57	0.72391941429024	1	0.976	7.0259132034502e-53	10	"sta"	FALSE
"1047"	4.01898433747556e-57	0.774811225562344	0.993	0.954	7.03040930154599e-53	10	"RpS16"	FALSE
"1048"	4.05043996180735e-57	0.671248370980683	1	0.992	7.08543462518959e-53	10	"RpS13"	FALSE
"1049"	8.5225472548076e-57	0.688273558795059	0.993	0.977	1.49084919128349e-52	10	"RpL32"	FALSE
"1050"	9.15172766920506e-57	0.715349019219554	1	0.982	1.60091172117404e-52	10	"RpS11"	FALSE
"1051"	9.32218456942332e-57	0.744586072657461	0.993	0.986	1.63072974672922e-52	10	"RpS20"	FALSE
"1052"	1.08853440493099e-56	0.677877883840399	1	0.996	1.90417323454579e-52	10	"RpLP1"	FALSE
"1053"	1.77636266304978e-56	0.728989126308456	0.993	0.982	3.10739120647299e-52	10	"RpS29"	FALSE
"1054"	2.56803804326798e-56	0.694287715202889	1	0.99	4.49226894908868e-52	10	"RpL13A"	FALSE
"1055"	3.23256959224548e-56	0.760392118832249	0.993	0.934	5.65473398771501e-52	10	"RpS3"	FALSE
"1056"	9.44985315628647e-56	0.827259618712076	1	0.942	1.65306281262919e-51	10	"RpL30"	FALSE
"1057"	9.83276375402689e-56	0.666907082191112	1	0.989	1.72004536349192e-51	10	"RpL23"	FALSE
"1058"	1.10917031075877e-55	0.740275613782531	0.993	0.94	1.94027162461031e-51	10	"RpS14a"	FALSE
"1059"	1.11195783895655e-55	0.643465976258276	1	0.986	1.94514784768668e-51	10	"RpL18A"	FALSE
"1060"	1.42677087897342e-55	0.742222285853859	1	0.982	2.4958502985882e-51	10	"RpS12"	FALSE
"1061"	1.82806166139167e-55	0.67277640957791	0.993	0.988	3.19782826427245e-51	10	"RpS7"	FALSE
"1062"	2.50050075377522e-55	0.806351956788396	1	0.849	4.374125968579e-51	10	"eEF1beta"	FALSE
"1063"	2.61528413561655e-55	0.655226147292894	0.993	0.984	4.57491653843403e-51	10	"RpS8"	FALSE
"1064"	4.72863445221685e-55	0.683722023531665	1	0.966	8.27180024726293e-51	10	"RpL27"	FALSE
"1065"	6.80716153232043e-55	0.744131781220872	0.986	0.922	1.19077676684881e-50	10	"RpL9"	FALSE
"1066"	7.53638841061874e-55	0.735393826114067	1	0.983	1.31834042466954e-50	10	"RpS26"	FALSE
"1067"	9.67318242951042e-55	0.717804391679596	1	0.991	1.69212980239426e-50	10	"RpL41"	FALSE
"1068"	1.26544728774274e-54	0.728303809054342	0.628	0.161	2.21364694044838e-50	10	"GstD3"	FALSE
"1069"	1.30143497864143e-54	0.687898893922301	1	0.947	2.27660020813745e-50	10	"RpL35"	FALSE
"1070"	3.71361225322674e-54	0.713885176365659	1	0.98	6.49622191456954e-50	10	"RpL19"	FALSE
"1071"	8.12213577088831e-54	0.66077649075778	0.993	0.972	1.42080521040149e-49	10	"RpL7A"	FALSE
"1072"	8.35468591817015e-54	0.662303998960573	0.993	0.961	1.4614852076655e-49	10	"RpL34b"	FALSE
"1073"	8.40290081837782e-54	0.670219230075547	1	0.966	1.46991944015883e-49	10	"RpS17"	FALSE
"1074"	1.04353762883827e-53	0.687482829035487	1	0.992	1.82546037412678e-49	10	"RpLP2"	FALSE
"1075"	1.6887567711629e-53	0.675561826687792	1	0.974	2.95414221979526e-49	10	"RpL37A"	FALSE
"1076"	2.45416641242762e-53	0.777679864574175	0.615	0.154	4.29307330525964e-49	10	"Dl"	FALSE
"1077"	1.42231699159928e-52	0.695724566536251	0.993	0.978	2.48805911340462e-48	10	"RpL21"	FALSE
"1078"	4.08130032166609e-52	0.682790127125805	1	0.987	7.13941865269049e-48	10	"RpL15"	FALSE
"1079"	5.76872725176733e-52	0.66125927085933	0.993	0.959	1.00912345815166e-47	10	"RpS19a"	FALSE
"1080"	1.54327249775153e-51	0.706538000142117	1	0.953	2.69964658031675e-47	10	"RpL8"	FALSE
"1081"	2.60845512410099e-51	0.634845773436291	1	0.989	4.56297054858986e-47	10	"RpL14"	FALSE
"1082"	9.93889010785922e-51	0.787594224664995	0.98	0.773	1.73861004656781e-46	10	"RpL34a"	FALSE
"1083"	1.27771140466744e-48	0.678323748579558	0.993	0.947	2.23510056018476e-44	10	"RpS30"	FALSE
"1084"	1.35535267817299e-47	0.840322324852024	0.993	0.929	2.37091843992801e-43	10	"awd"	FALSE
"1085"	6.83000182893609e-47	0.637177273981923	0.986	0.957	1.19477221993579e-42	10	"RpS18"	FALSE
"1086"	1.20593236615147e-46	0.677842811782374	0.993	0.9	2.10953748810876e-42	10	"RpS6"	FALSE
"1087"	1.72942870670861e-43	0.744905344230388	0.973	0.827	3.02528963664537e-39	10	"eEF1gamma"	FALSE
"1088"	4.47018689616643e-43	0.712049632669634	0.716	0.265	7.81969793746393e-39	10	"aop"	TRUE
"1089"	1.75261304262286e-42	0.949198008627888	0.764	0.298	3.06584599546017e-38	10	"Pen"	FALSE
"1090"	8.70303062899202e-42	0.714485640993239	0.777	0.312	1.52242114792957e-37	10	"mnd"	FALSE
"1091"	1.64523232009848e-35	0.64050426140828	0.973	0.803	2.87800489754828e-31	10	"Nlp"	FALSE
"1092"	3.92294753440835e-35	0.677561989539757	0.946	0.739	6.86241212194053e-31	10	"Nap1"	FALSE
"1093"	9.82512771244912e-33	0.653138286576791	0.966	0.844	1.71870959073873e-28	10	"CNBP"	FALSE
"1094"	1.14480147584864e-30	0.73682433182656	0.872	0.593	2.00260122170203e-26	10	"CG6767"	FALSE
"1095"	1.85047914728646e-30	0.706260057837129	0.858	0.566	3.23704317234821e-26	10	"Nop60B"	FALSE
"1096"	7.60314772395009e-30	1.04995477396315	0.872	0.515	1.33001863135059e-25	10	"Fas2"	FALSE
"1097"	1.79045283218999e-29	0.692933639873993	0.804	0.496	3.13203913934995e-25	10	"CG8036"	FALSE
"1098"	8.93249068241425e-28	0.686883363956392	0.757	0.318	1.56256059507473e-23	10	"CG15098"	FALSE
"1099"	1.02406208100559e-26	0.648140625941117	0.851	0.546	1.79139179830309e-22	10	"CG4038"	FALSE
"1100"	9.8261364565644e-22	0.667027744170417	0.649	0.323	1.71888605034681e-17	10	"PCNA"	FALSE
"1101"	1.350797674616e-92	2.19745709874753	0.393	0.037	2.36295037220576e-88	11	"wupA"	FALSE
"1102"	2.66192469978716e-83	2.03501355273106	0.379	0.039	4.65650487733767e-79	11	"Mhc"	FALSE
"1103"	1.04757781903886e-81	1.28246647041167	0.462	0.061	1.83252787884468e-77	11	"atilla"	FALSE
"1104"	2.69438680157769e-79	1.32751136995967	0.379	0.04	4.71329083199986e-75	11	"CG34417"	FALSE
"1105"	4.31582856520568e-79	0.907076147515026	0.345	0.032	7.5496789091143e-75	11	"LamC"	FALSE
"1106"	1.17938611431086e-73	2.35842773710223	0.345	0.036	2.06310012976399e-69	11	"Mf"	FALSE
"1107"	2.16375083823363e-72	0.642900247321027	0.269	0.02	3.78504934132209e-68	11	"zormin"	FALSE
"1108"	5.20581067402718e-68	1.92594689829874	0.366	0.045	9.10652461207574e-64	11	"TpnC47D"	FALSE
"1109"	6.03255848357498e-63	0.887073329453876	0.255	0.022	1.05527545553177e-58	11	"hebe"	FALSE
"1110"	6.13661427819384e-62	2.63760620945011	0.407	0.062	1.07347793568445e-57	11	"Mlc1"	FALSE
"1111"	1.55423074011519e-60	1.47160182123252	0.29	0.03	2.71881583368349e-56	11	"CG5773"	FALSE
"1112"	1.37182762689892e-55	1.67151668990208	0.324	0.042	2.39973806773429e-51	11	"Zasp66"	FALSE
"1113"	1.77277508635242e-53	1.73037706670657	0.345	0.05	3.10111545855629e-49	11	"Ance"	FALSE
"1114"	3.3622406579076e-50	1.10998107342246	0.338	0.05	5.88156758287777e-46	11	"trol"	FALSE
"1115"	4.48279302996128e-48	1.69087258807247	0.283	0.037	7.84174984731127e-44	11	"Mp20"	FALSE
"1116"	1.11408245230151e-45	2.04880344462546	0.317	0.05	1.94886443381104e-41	11	"Tm2"	FALSE
"1117"	1.70669360925107e-45	0.809384379374568	0.317	0.048	2.9855191306629e-41	11	"CG5390"	FALSE
"1118"	3.50947674130682e-45	0.760336691343988	0.29	0.041	6.13912766356803e-41	11	"Tsp42El"	FALSE
"1119"	4.59423493740052e-45	3.25620111220481	0.566	0.177	8.03669517599473e-41	11	"Mlc2"	FALSE
"1120"	1.85179048168088e-44	2.45757205078542	0.359	0.066	3.23933708960436e-40	11	"up"	FALSE
"1121"	2.6590085973933e-43	1.15108310297815	0.269	0.037	4.6514037394201e-39	11	"bt"	FALSE
"1122"	8.79243318357515e-42	0.868977235427555	0.379	0.076	1.5380603368028e-37	11	"betaTub97EF"	FALSE
"1123"	1.76821845868785e-41	3.12081545044842	0.469	0.125	3.09314454978266e-37	11	"Act57B"	FALSE
"1124"	1.45878989114103e-40	1.60937583424239	0.421	0.098	2.55186115657301e-36	11	"CG9338"	FALSE
"1125"	3.55273905887039e-38	1.57882126919691	0.317	0.058	6.21480643568197e-34	11	"CG9331"	FALSE
"1126"	8.64391124453674e-35	0.986536189487517	0.414	0.108	1.51207939400681e-30	11	"Rac2"	FALSE
"1127"	1.300398795317e-34	0.995186269153164	0.372	0.087	2.27478761264802e-30	11	"CG15083"	FALSE
"1128"	4.45321324843507e-32	0.701167524318525	0.262	0.047	7.79000593548747e-28	11	"Ect4"	FALSE
"1129"	2.23487923475299e-31	1.77147527908397	0.49	0.172	3.9094742453534e-27	11	"Idgf4"	FALSE
"1130"	5.67849478330205e-30	1.20671964018126	0.566	0.234	9.93339092443028e-26	11	"CG10527"	FALSE
"1131"	1.67996169519513e-27	2.44894947363764	0.379	0.115	2.93875699340485e-23	11	"Mlp60A"	FALSE
"1132"	4.90369076617388e-27	0.498397649268572	1	0.989	8.57802625726798e-23	11	"eEF1alpha1"	FALSE
"1133"	5.38891034942036e-27	2.03649987018718	0.483	0.178	9.42682087424103e-23	11	"CG9336"	FALSE
"1134"	2.51880393618335e-25	0.724297653888868	0.283	0.064	4.40614372556554e-21	11	"CG13124"	FALSE
"1135"	2.878390963366e-25	1.37303650463615	0.503	0.201	5.03516931221615e-21	11	"Idgf6"	FALSE
"1136"	3.36361544649488e-24	1.13595700849634	0.586	0.283	5.88397250055349e-20	11	"AnxB9"	FALSE
"1137"	5.83870275274871e-23	1.25892247983016	0.648	0.356	1.02136427253833e-18	11	"CG1648"	FALSE
"1138"	7.64225535060229e-23	0.802858565448542	0.276	0.069	1.33685972848086e-18	11	"babos"	FALSE
"1139"	1.67978254475226e-22	0.912045432874433	0.428	0.156	2.93844360553513e-18	11	"CG3902"	FALSE
"1140"	7.96638243309136e-22	1.30021943609405	0.469	0.194	1.39355927902067e-17	11	"Vha68-2"	FALSE
"1141"	8.87534059196511e-22	0.724144284821827	0.269	0.068	1.55256332975246e-17	11	"Gp150"	FALSE
"1142"	1.51857100649986e-21	0.97942760284072	0.455	0.187	2.65643626167021e-17	11	"CG15093"	FALSE
"1143"	6.17003770944216e-21	0.913116039761022	0.724	0.485	1.07932469651272e-16	11	"GstD1"	FALSE
"1144"	1.33082670509111e-20	0.709714474639893	0.255	0.063	2.32801515521588e-16	11	"Spn27A"	FALSE
"1145"	2.87721936400337e-20	0.910273262399418	0.848	0.731	5.03311983345109e-16	11	"Msp300"	FALSE
"1146"	7.3745406822136e-19	1.00224686711518	0.255	0.069	1.29002840153962e-14	11	"Vha100-2"	FALSE
"1147"	9.29137157159969e-19	0.544521750793871	0.924	0.866	1.62533962901993e-14	11	"eEF2"	FALSE
"1148"	2.156813476906e-17	0.679825740002007	0.303	0.098	3.77291381515166e-13	11	"CAP"	FALSE
"1149"	3.79801185684161e-17	0.958054505940697	0.621	0.376	6.64386214117303e-13	11	"CG44325"	FALSE
"1150"	4.72688286395206e-16	1.08736139925881	0.531	0.286	8.26873619391134e-12	11	"CG1572"	FALSE
"1151"	1.81335694524534e-15	0.658367704722968	0.269	0.084	3.17210530431767e-11	11	"Idgf3"	FALSE
"1152"	3.02593271391256e-15	1.06858869764411	0.462	0.238	5.29326409644725e-11	11	"Cys"	FALSE
"1153"	9.95022621823005e-15	0.623010577547827	0.317	0.119	1.74059307235498e-10	11	"cv-c"	FALSE
"1154"	6.00138646601632e-14	0.906045255341585	0.428	0.22	1.04982253450024e-09	11	"Idh"	FALSE
"1155"	6.23105326330347e-14	0.695658258793735	0.345	0.142	1.08999814734968e-09	11	"CG31997"	FALSE
"1156"	7.55701030924484e-14	0.801752069760558	0.51	0.305	1.3219478133962e-09	11	"CG17896"	FALSE
"1157"	8.43676046386571e-14	0.606962764384765	0.945	0.862	1.47584250794403e-09	11	"blw"	FALSE
"1158"	2.33081933973963e-12	1.56824351908634	0.366	0.179	4.07730227100653e-08	11	"Hmgs"	FALSE
"1159"	2.80339886894141e-12	1.37536863799132	0.49	0.31	4.90398564143921e-08	11	"MtnA"	FALSE
"1160"	4.96325142980427e-12	0.844994456095137	0.586	0.451	8.68221572615661e-08	11	"Acon"	FALSE
"1161"	8.42754773018721e-12	0.467141798206517	0.993	0.964	1.47423092444165e-07	11	"sesB"	FALSE
"1162"	1.08302523793363e-11	0.567774891913159	0.262	0.101	1.8945360487173e-07	11	"GstE6"	FALSE
"1163"	2.75455766957404e-11	0.637894004846175	0.517	0.337	4.81854773138588e-07	11	"Echs1"	FALSE
"1164"	3.60311946568675e-11	1.17572635017377	0.621	0.488	6.30293688132583e-07	11	"VhaM9.7-b"	FALSE
"1165"	9.76460871369568e-11	0.605041553256813	0.469	0.277	1.70812300228679e-06	11	"GstE12"	FALSE
"1166"	2.31404559562522e-10	1.91582491539059	0.262	0.107	4.0479599604272e-06	11	"CG11300"	FALSE
"1167"	3.01792103593848e-10	0.635684516098355	0.717	0.593	5.27924926816719e-06	11	"Nplp2"	FALSE
"1168"	4.77045998599893e-10	0.539356117176867	0.331	0.162	8.34496565350793e-06	11	"CG10932"	FALSE
"1169"	9.81789050349221e-10	0.752190073553312	0.283	0.132	1.71744358577589e-05	11	"GILT1"	FALSE
"1170"	3.16880197833026e-09	0.510513356204646	0.317	0.154	5.54318530069313e-05	11	"CG32280"	FALSE
"1171"	3.29543770957818e-09	1.03566791647905	0.49	0.324	5.7647091853651e-05	11	"CG8157"	FALSE
"1172"	6.70017407523975e-09	0.574533718645935	0.255	0.108	0.000117206145098169	11	"CG17646"	FALSE
"1173"	8.63138075407718e-09	0.546668273369074	0.469	0.306	0.000150988743531072	11	"Dbi"	FALSE
"1174"	2.42928462550696e-07	0.484409064448349	0.29	0.148	0.00424954759539932	11	"kay"	TRUE
"1175"	3.99360780382401e-07	0.619025719855407	0.469	0.346	0.00698601813122935	11	"wal"	FALSE
"1176"	5.72445587496495e-07	0.542014997451836	0.538	0.41	0.0100137906620762	11	"Aldh"	FALSE
"1177"	8.19809938727359e-07	1.13136456214205	0.476	0.364	0.0143409352581577	11	"Ahcy"	FALSE
"1178"	1.97901072898461e-06	0.693219737389239	0.821	0.782	0.0346188346821278	11	"Tm1"	FALSE
"1179"	2.81495239210574e-06	0.488721873604821	0.269	0.146	0.0492419621951056	11	"CG5254"	FALSE
"1180"	3.21270670364577e-06	0.546786909298258	0.414	0.291	0.0561998783668754	11	"CG17691"	FALSE
"1181"	4.05799914316197e-06	0.476497449914683	0.614	0.582	0.0709865790113323	11	"ReepB"	FALSE
"1182"	4.27700490060548e-06	0.517847554986678	0.4	0.283	0.0748176467262916	11	"CG7834"	FALSE
"1183"	1.39424997362462e-05	0.619165458629548	0.621	0.532	0.243896147886155	11	"Thor"	FALSE
"1184"	4.35373747395626e-05	0.970226034856812	0.372	0.284	0.761599296319168	11	"SERCA"	FALSE
"1185"	6.0447134812081e-05	0.707447447689419	0.352	0.258	1	11	"CG6028"	FALSE
"1186"	6.42158685061482e-05	0.548961709035438	0.331	0.227	1	11	"Thiolase"	FALSE
"1187"	9.13793351527706e-05	1.13602620123937	0.262	0.166	1	11	"GstS1"	FALSE
"1188"	0.000175016029394152	0.691186386525935	0.607	0.632	1	11	"Hsc70-3"	FALSE
"1189"	0.000407905869010043	0.831602648571849	0.345	0.259	1	11	"CAH1"	FALSE
"1190"	0.000725471066319058	0.553305145737338	0.545	0.535	1	11	"ERp60"	FALSE
"1191"	0.00115523888087298	0.488673775756138	0.483	0.432	1	11	"Mdh1"	FALSE
"1192"	0.00265193417349703	0.93457196864612	0.614	0.635	1	11	"Cyt-b5"	FALSE
"1193"	0.00273638757586953	0.481091935042807	0.566	0.564	1	11	"Pdi"	FALSE
"1194"	0.00292581331356906	0.500387854242527	0.455	0.418	1	11	"Manf"	FALSE
"1195"	0.00298511404413958	1.31462075675622	0.469	0.439	1	11	"pre-rRNA:CR45845"	FALSE
"1196"	0.00343128903746964	0.610872552374898	0.255	0.187	1	11	"Pax"	FALSE
"1197"	0.00419723768075412	0.532426750178953	0.345	0.291	1	11	"shot"	FALSE
"1198"	0.00447291933595503	0.599542181953616	0.428	0.394	1	11	"CG12163"	FALSE
"1199"	0.00457547145882394	0.480173924272049	0.503	0.452	1	11	"Chd64"	FALSE
"1200"	0.0068083814841472	0.480198961827372	0.434	0.406	1	11	"CG5214"	FALSE
"1201"	1.18448387382938e-204	1.2157266208648	0.545	0.027	2.07201764048973e-200	12	"CG31663"	FALSE
"1202"	2.83837500010459e-194	1.32352798374826	0.378	0.011	4.96516938768295e-190	12	"NimA"	FALSE
"1203"	4.15097204837505e-171	1.05743202107647	0.455	0.022	7.26129540422248e-167	12	"axo"	FALSE
"1204"	4.35665851846144e-164	1.05837891775377	0.476	0.027	7.62110274634459e-160	12	"Oatp58Dc"	FALSE
"1205"	1.26213158254709e-162	1.10321676208136	0.462	0.025	2.20784677734962e-158	12	"CG42235"	FALSE
"1206"	2.3007653193499e-158	1.28466438761871	0.524	0.036	4.02472877313878e-154	12	"CG3246"	FALSE
"1207"	2.38495331940194e-155	1.02864696698624	0.399	0.018	4.17199884162982e-151	12	"ClC-a"	FALSE
"1208"	4.40081811113795e-154	1.97660580792511	0.755	0.096	7.69835112181362e-150	12	"zyd"	FALSE
"1209"	2.71623555840973e-143	1.33057626396759	0.483	0.034	4.75151086232614e-139	12	"ana"	FALSE
"1210"	3.4841059000435e-139	1.32441115273115	0.531	0.045	6.09474645094609e-135	12	"Irk3"	FALSE
"1211"	5.49945911458127e-136	1.15050722570912	0.517	0.042	9.62020382913702e-132	12	"CDase"	FALSE
"1212"	2.76611772024352e-132	2.72551344787185	0.839	0.159	4.83876972802199e-128	12	"bnb"	FALSE
"1213"	1.69290537858551e-126	1.86138921436602	0.559	0.058	2.96139937875964e-122	12	"CG6356"	FALSE
"1214"	2.06164672605369e-121	2.17252217491147	0.748	0.129	3.60643861788571e-117	12	"Picot"	FALSE
"1215"	9.0931871366771e-118	1.71099574211766	0.671	0.096	1.59067122581893e-113	12	"CG10361"	FALSE
"1216"	9.72407033377845e-118	1.29150823189153	0.566	0.062	1.70103162348787e-113	12	"GstE2"	FALSE
"1217"	6.15749471723472e-112	1.4141437989416	0.58	0.07	1.07713055088587e-107	12	"Irk2"	FALSE
"1218"	1.25507741210333e-106	1.02448198069534	0.322	0.019	2.19550691699235e-102	12	"Cln3"	FALSE
"1219"	2.46369373967344e-106	1.47308312248709	0.566	0.071	4.30973945881074e-102	12	"CG3168"	FALSE
"1220"	5.42913425052048e-106	1.17746552499995	0.497	0.051	9.49718454443548e-102	12	"ced-6"	FALSE
"1221"	1.70295749198421e-102	1.10473779711368	0.392	0.031	2.97898354072798e-98	12	"CG16743"	FALSE
"1222"	2.1347465809034e-99	1.59922926734427	0.734	0.146	3.73431219397433e-95	12	"CG3902"	FALSE
"1223"	4.42173980532512e-99	1.38442821875475	0.601	0.088	7.73494944145523e-95	12	"CG32195"	FALSE
"1224"	6.34301694796902e-99	1.80860341592008	0.692	0.126	1.10958395470822e-94	12	"CG7888"	FALSE
"1225"	1.84807591369796e-98	2.77419408755201	0.937	0.354	3.23283919583184e-94	12	"Npc2a"	FALSE
"1226"	1.23817063989273e-94	1.21699944617374	0.462	0.051	2.16593190036436e-90	12	"CG5895"	FALSE
"1227"	3.55950111724445e-94	1.77680042559304	0.755	0.169	6.22663530439571e-90	12	"Cyp4g15"	FALSE
"1228"	7.84294435681765e-94	1.50607533314078	0.608	0.095	1.37196625633811e-89	12	"CG6723"	FALSE
"1229"	4.03540845035675e-93	1.13743561733424	0.406	0.038	7.05914000220905e-89	12	"CG1468"	FALSE
"1230"	1.12697335694358e-91	1.46896333268484	0.636	0.112	1.9714144933014e-87	12	"Csas"	FALSE
"1231"	8.70627287047687e-90	3.00287916729141	0.951	0.447	1.52298831323252e-85	12	"MFS9"	FALSE
"1232"	1.082081133998e-89	1.07269987842653	0.322	0.024	1.8928845277027e-85	12	"CG40470"	FALSE
"1233"	2.88502959903272e-89	1.40467481953363	0.469	0.056	5.04678227758794e-85	12	"wrapper"	FALSE
"1234"	4.08701944222521e-89	2.26838827780056	0.797	0.212	7.14942311028456e-85	12	"CG9691"	FALSE
"1235"	6.42015353908842e-86	3.20795308908113	0.937	0.444	1.12307745859274e-81	12	"CG9686"	FALSE
"1236"	2.80193920296871e-83	1.31796512861166	0.469	0.058	4.90143224775317e-79	12	"CG8501"	FALSE
"1237"	5.71931284566325e-81	3.04406051454358	0.986	0.715	1.00047939609187e-76	12	"Obp44a"	FALSE
"1238"	7.13825932106199e-81	1.05809114595419	0.497	0.07	1.24869570303337e-76	12	"CG14688"	FALSE
"1239"	6.81014726616132e-77	1.48736181806785	0.503	0.079	1.1912990612696e-72	12	"Ama"	FALSE
"1240"	7.48915885151355e-77	1.5740214559694	0.559	0.097	1.31007855789527e-72	12	"Vha36-3"	FALSE
"1241"	2.46343575384389e-74	2.67862131519714	0.853	0.331	4.30928816419911e-70	12	"CG8369"	FALSE
"1242"	3.36276117251493e-74	1.97656328286674	0.678	0.165	5.88247811908036e-70	12	"CG31706"	FALSE
"1243"	3.69549936157005e-74	2.1536737188865	0.811	0.295	6.4645370331945e-70	12	"Dbi"	FALSE
"1244"	6.01830868391818e-74	1.19330577801707	0.42	0.054	1.05278273807781e-69	12	"CG11425"	FALSE
"1245"	3.80566573892058e-73	2.04977387997446	0.748	0.219	6.65725107709377e-69	12	"CG3940"	FALSE
"1246"	6.83672115774181e-72	1.81620068164086	0.958	0.702	1.19594763212377e-67	12	"nrv2"	FALSE
"1247"	8.0075701271759e-72	2.4069525904599	0.951	0.727	1.40076424234688e-67	12	"fabp"	FALSE
"1248"	1.53835983784833e-71	1.52108969013971	0.951	0.561	2.69105286434809e-67	12	"Gabat"	FALSE
"1249"	3.94262850829948e-71	1.44426296658835	0.699	0.185	6.89684004956828e-67	12	"CG12355"	FALSE
"1250"	8.65766710558769e-70	1.68385859245594	0.559	0.11	1.51448570678045e-65	12	"CG12177"	FALSE
"1251"	2.32907850296192e-68	1.83596790154419	0.776	0.246	4.07425702523129e-64	12	"CAH1"	FALSE
