"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"CG5746"	1.3070080219286e-87	0.337051295942102	0.326	0.071	1.90692470399382e-83	"50"	"CG5746"
"Ref12"	1.44598989885078e-87	0.317181437628994	0.311	0.066	2.10969926242329e-83	"50"	"Ref1"
"klg11"	1.80024421077496e-87	0.493316732818548	0.796	0.294	2.62655630352067e-83	"50"	"klg"
"Fas17"	2.38800050330771e-87	0.254336236836803	0.829	0.299	3.48409273432594e-83	"50"	"Fas1"
"Pka-C13"	2.46369496677119e-87	0.335885723327085	0.562	0.174	3.59453095651917e-83	"50"	"Pka-C1"
"Ttd144"	2.60577839893627e-87	0.283060552534644	0.44	0.116	3.80183068404802e-83	"50"	"Ttd14"
"Jarid2"	2.86971912285275e-87	0.294494205231936	0.29	0.058	4.18692020024216e-83	"50"	"Jarid2"
"Ggamma30A10"	3.04086231645088e-87	0.645347041429861	0.958	0.408	4.43661811970183e-83	"50"	"Ggamma30A"
"CG320009"	5.91226587137771e-87	0.267254776080566	0.663	0.221	8.62599590634007e-83	"50"	"CG32000"
"CG426847"	6.67755907133306e-87	0.292051014724008	0.45	0.121	9.74255868507494e-83	"50"	"CG42684"
"CG79903"	2.40368258042246e-86	0.283304593464667	0.464	0.127	3.50697288483637e-82	"50"	"CG7990"
"mam"	2.8530845680967e-86	0.318130915784499	0.344	0.079	4.16265038485309e-82	"50"	"mam"
"Flo21"	3.16789404836021e-86	0.399975856561318	0.344	0.079	4.62195741655755e-82	"50"	"Flo2"
"CG1677910"	5.669796135654e-86	0.278357705744509	0.731	0.252	8.27223256191919e-82	"50"	"CG16779"
"mub1"	1.06073623429079e-85	0.331456161524675	0.447	0.122	1.54761416583026e-81	"50"	"mub"
"CG34353"	1.0673044302729e-85	0.329526013350201	0.26	0.049	1.55719716376816e-81	"50"	"CG34353"
"CG322649"	1.20380815158837e-85	0.331931188983749	0.862	0.324	1.75635609316742e-81	"50"	"CG32264"
"Dlic3"	2.76545386039207e-85	0.368742608835435	0.377	0.093	4.03479718231203e-81	"50"	"Dlic"
"eag2"	3.14610366124425e-85	0.366724273220505	0.452	0.124	4.59016524175536e-81	"50"	"eag"
"su(w[a])3"	4.76096158142871e-85	0.372356626716557	0.44	0.118	6.94624294730449e-81	"50"	"su(w[a])"
"CG317601"	5.64622389906672e-85	0.343479403563092	0.304	0.065	8.23784066873834e-81	"50"	"CG31760"
"CG137399"	6.542836846123e-85	0.378719389419377	0.52	0.153	9.54599895849345e-81	"50"	"CG13739"
"Evi54"	8.17418529109717e-85	0.25249993770917	0.506	0.149	1.19261363397108e-80	"50"	"Evi5"
"Smr10"	1.08280128980666e-84	0.279807135085715	0.66	0.221	1.57980708182792e-80	"50"	"Smr"
"Toll-610"	1.45530825087675e-84	0.455082542812627	0.583	0.187	2.12329473802917e-80	"50"	"Toll-6"
"BuGZ"	2.08165811426233e-84	0.324655797735266	0.307	0.066	3.03713918870874e-80	"50"	"BuGZ"
"sbb11"	2.21432289911311e-84	0.326915257098601	0.939	0.363	3.23069710980602e-80	"50"	"sbb"
"ssx1"	4.61977225100471e-84	0.261146013289588	0.354	0.084	6.74024771421588e-80	"50"	"ssx"
"mRpL482"	4.6282142161368e-84	0.276523842152747	0.326	0.073	6.7525645413436e-80	"50"	"mRpL48"
"fne9"	5.36313082577997e-84	0.5736717231342	0.991	0.456	7.82480787481297e-80	"50"	"fne"
"CG113174"	5.72717039661382e-84	0.473479711507486	0.358	0.085	8.35594160865956e-80	"50"	"CG11317"
"l(3)neo388"	9.00286942628049e-84	0.344591843944861	0.539	0.166	1.31351864929432e-79	"50"	"l(3)neo38"
"CG13163"	1.46175365748145e-83	0.324372345613262	0.403	0.104	2.13269858626543e-79	"50"	"CG1316"
"Rdh8"	1.66049770395109e-83	0.317794873866584	0.557	0.173	2.42266615006463e-79	"50"	"Rdh"
"Rga"	1.83904163826149e-83	0.318571277689507	0.276	0.056	2.68316175022351e-79	"50"	"Rga"
"Ptp99A10"	2.06648430944373e-83	0.388737768161692	0.801	0.297	3.0150006074784e-79	"50"	"Ptp99A"
"CG41331"	6.22508735065473e-83	0.348931602315544	0.267	0.053	9.08240244460525e-79	"50"	"CG4133"
"spen11"	6.78325152890673e-83	0.281781392918736	0.89	0.339	9.89676398067492e-79	"50"	"spen"
"Lerp"	7.6462497089874e-83	0.253286177128154	0.304	0.066	1.11558783254126e-78	"50"	"Lerp"
"hep"	1.09947831634091e-82	0.320864506718726	0.3	0.064	1.60413886354138e-78	"50"	"hep"
"enc4"	2.08235746803193e-82	0.326779258781141	0.438	0.121	3.03815954585858e-78	"50"	"enc"
"noc"	3.37032458840595e-82	0.321994622631461	0.255	0.049	4.91730357448428e-78	"50"	"noc"
"FoxP6"	3.7777469633221e-82	0.264811219194193	0.897	0.344	5.51173281948694e-78	"50"	"FoxP"
"luna10"	4.08030455870396e-82	0.385892743918364	0.553	0.175	5.95316435114907e-78	"50"	"luna"
"CG3171211"	4.33065269054108e-82	0.288216645489441	0.745	0.262	6.31842227549943e-78	"50"	"CG31712"
"nej1"	4.51219703328446e-82	0.336704062068015	0.358	0.087	6.58329547156203e-78	"50"	"nej"
"Moca-cyp"	5.79088808088931e-82	0.294269553142045	0.269	0.054	8.44890571001751e-78	"50"	"Moca-cyp"
"CG88141"	1.03339394537853e-81	0.291982762249816	0.279	0.058	1.50772176630727e-77	"50"	"CG8814"
"CG13743"	1.03684219269613e-81	0.358538531400029	0.34	0.08	1.51275275914366e-77	"50"	"CG13743"
"CG2918"	1.39583282468042e-81	0.264945121267678	0.347	0.083	2.03652009120873e-77	"50"	"CG2918"
"GABA-B-R18"	2.20629876994405e-81	0.296448940855273	0.501	0.15	3.21898990534837e-77	"50"	"GABA-B-R1"
"ATPsynF21"	5.13057241268774e-81	0.408447577045301	0.965	0.36	7.48550515011141e-77	"50"	"ATPsynF"
"mspo5"	5.98406191504538e-81	0.296753810988719	0.555	0.173	8.73074633405121e-77	"50"	"mspo"
"Scamp2"	7.76196622705332e-81	0.322989132227416	0.323	0.075	1.13247087252708e-76	"50"	"Scamp"
"Cka1"	1.46691578741667e-80	0.285743080769977	0.323	0.074	2.14023013384092e-76	"50"	"Cka"
"CG42268"	3.80064629995803e-80	0.269518724215133	0.37	0.094	5.54514295163876e-76	"50"	"CG42268"
"Gbeta13F8"	4.96681461551666e-80	0.296397252576613	0.946	0.386	7.24658252403881e-76	"50"	"Gbeta13F"
"Hsp23"	5.08149061368245e-80	0.303144652808299	0.319	0.071	7.41389480536269e-76	"50"	"Hsp23"
"CG12213"	7.56195929442831e-80	0.266600314956684	0.372	0.095	1.10328986105709e-75	"50"	"CG12213"
"cmpy6"	7.82728453404438e-80	0.279601940955013	0.45	0.127	1.14200081351708e-75	"50"	"cmpy"
"brp4"	9.68068812432599e-80	0.250599550649614	0.511	0.153	1.41241239733916e-75	"50"	"brp"
"SK12"	1.81474516020364e-79	0.347393649139583	0.604	0.201	2.64771318873711e-75	"50"	"SK"
"Ten-a10"	2.001093113656e-79	0.403946001947899	0.948	0.383	2.91959485282411e-75	"50"	"Ten-a"
"Liprin-gamma10"	2.19398141439868e-79	0.250568215891618	0.817	0.305	3.20101888360767e-75	"50"	"Liprin-gamma"
"CG34384"	3.6824265831855e-79	0.281351169885566	0.283	0.06	5.37266038486764e-75	"50"	"CG34384"
"CG46783"	7.49244825494313e-79	0.368763445338918	0.386	0.102	1.0931482003962e-74	"50"	"CG4678"
"CG67002"	2.28608853912581e-78	0.293843912944993	0.454	0.131	3.33540317858455e-74	"50"	"CG6700"
"CG42321"	2.93412173170268e-78	0.294346647176973	0.267	0.055	4.2808836065542e-74	"50"	"CG42321"
"dpr1310"	4.02024084842365e-78	0.274215656236939	0.6	0.196	5.86553139785011e-74	"50"	"dpr13"
"GluClalpha11"	1.10564165296383e-77	0.261808976132263	0.569	0.184	1.61313117167422e-73	"50"	"GluClalpha"
"Task71"	1.38436710971558e-77	0.279077317128255	0.393	0.106	2.01979161307503e-73	"50"	"Task7"
"qvr12"	3.59241807319149e-77	0.291702195015987	0.883	0.335	5.24133796878639e-73	"50"	"qvr"
"CG437593"	4.10751093576058e-77	0.438100347280021	0.333	0.08	5.99285845527469e-73	"50"	"CG43759"
"p130CAS1"	6.88327389186686e-77	0.323887855034565	0.281	0.061	1.00426966082337e-72	"50"	"p130CAS"
"CG60242"	1.4236426278708e-76	0.312920268898236	0.375	0.098	2.0770945940635e-72	"50"	"CG6024"
"Task65"	1.5315382908025e-76	0.344300872876167	0.412	0.114	2.23451436628085e-72	"50"	"Task6"
"CG436581"	1.83999178163337e-76	0.370784105135271	0.279	0.06	2.68454800940309e-72	"50"	"CG43658"
"Ca-alpha1D9"	2.05506176600154e-76	0.271084252209791	0.501	0.153	2.99833511659625e-72	"50"	"Ca-alpha1D"
"CG42265"	2.43123149118134e-76	0.284016611563991	0.302	0.068	3.54716674563358e-72	"50"	"CG42265"
"Src42A"	2.88166131342658e-76	0.333990349740666	0.253	0.051	4.20434385628937e-72	"50"	"Src42A"
"fzr"	4.80071588075973e-76	0.304145648554105	0.307	0.071	7.00424447002845e-72	"50"	"fzr"
"mamo6"	6.45664049411559e-76	0.533316073695788	0.621	0.213	9.42023848091464e-72	"50"	"mamo"
"PNUTS8"	1.61094772717902e-75	0.285694760212867	0.553	0.18	2.35037273395418e-71	"50"	"PNUTS"
"Vrp11"	1.91549715071193e-75	0.265752016710446	0.314	0.074	2.7947103428887e-71	"50"	"Vrp1"
"PlexA"	1.96221841043551e-75	0.270123379700761	0.311	0.073	2.8628766608254e-71	"50"	"PlexA"
"Rbcn-3A2"	2.47927613464198e-75	0.251659671327463	0.304	0.07	3.61726388044264e-71	"50"	"Rbcn-3A"
"CG45877"	2.76056153309509e-75	0.258910308156679	0.532	0.17	4.02765927678574e-71	"50"	"CG4587"
"Mp1"	3.75207650581097e-75	0.331034242168071	0.342	0.084	5.4742796219782e-71	"50"	"Mp"
"Zyx"	1.04099829148095e-74	0.261116511252769	0.391	0.107	1.5188165072707e-70	"50"	"Zyx"
"CG157654"	1.21921894004608e-74	0.516822322395652	0.496	0.156	1.77884043352723e-70	"50"	"CG15765"
"Sirt1"	1.37156552543835e-74	0.283513029945064	0.335	0.083	2.00111410161455e-70	"50"	"Sirt1"
"Hasp6"	1.82145688283564e-74	0.414689693626972	0.946	0.398	2.6575055920572e-70	"50"	"Hasp"
"COX421"	1.88034264640118e-74	0.360226985300861	0.97	0.387	2.74341992109932e-70	"50"	"COX4"
"yps"	2.5974622573172e-74	0.265032964293628	0.281	0.062	3.7896974334258e-70	"50"	"yps"
"Ccn"	3.14776244758367e-74	0.333098217680293	0.269	0.057	4.59258541102458e-70	"50"	"Ccn"
"Rb97D"	4.28442354431046e-74	0.310197912390865	0.281	0.062	6.25097395114896e-70	"50"	"Rb97D"
"LpR11"	2.4350214232766e-73	0.281503537984352	0.396	0.109	3.55269625656056e-69	"50"	"LpR1"
"dpr99"	3.27991610453776e-73	0.339264564564732	0.508	0.162	4.78539759652059e-69	"50"	"dpr9"
"CG8963"	1.9071595512461e-72	0.335787025936345	0.286	0.066	2.78254578526806e-68	"50"	"CG8963"
"CR453121"	8.3443607764733e-72	0.332589154893146	0.328	0.081	1.21744223728746e-67	"50"	"CR45312"
"Mnt"	1.07152724017872e-71	0.303282731222886	0.316	0.078	1.56335824342076e-67	"50"	"Mnt"
"Ten-m1"	3.63919286550986e-71	0.339784808606855	0.365	0.099	5.30958239077888e-67	"50"	"Ten-m"
"CG37262"	3.86132646296248e-71	0.345694669241389	0.354	0.093	5.63367530946225e-67	"50"	"CG3726"
"CG31145"	4.79260699042497e-71	0.272590388729253	0.356	0.094	6.99241359903004e-67	"50"	"CG31145"
"gce2"	9.01123121002818e-71	0.296384764407503	0.386	0.108	1.31473863354311e-66	"50"	"gce"
"Gprk23"	1.28558449694714e-70	0.30158478982821	0.361	0.097	1.87566778104587e-66	"50"	"Gprk2"
"fl(2)d"	1.1900004503528e-69	0.31763578110948	0.319	0.079	1.73621065706474e-65	"50"	"fl(2)d"
"dock"	1.30536712993823e-69	0.289319969287948	0.274	0.063	1.90453064257987e-65	"50"	"dock"
"AP-1gamma4"	1.44676758639573e-69	0.268724154177072	0.419	0.124	2.11083390855137e-65	"50"	"AP-1gamma"
"CG319974"	1.87776757296625e-69	0.394992857222457	0.433	0.128	2.73966288895776e-65	"50"	"CG31997"
"CG31638"	2.53733484815631e-69	0.255382452294941	0.29	0.069	3.70197154346005e-65	"50"	"CG31638"
"dpr20"	4.88491420948915e-69	0.398953682977931	0.288	0.068	7.12708983164467e-65	"50"	"dpr20"
"Rab265"	5.17780392060287e-69	0.252902743425889	0.419	0.123	7.55441592015959e-65	"50"	"Rab26"
"hdc10"	8.79209494133805e-69	0.264454905186169	0.672	0.248	1.28276665194122e-64	"50"	"hdc"
"RpS238"	9.65674057654933e-68	0.303448723713853	0.977	0.397	1.40891845011855e-63	"50"	"RpS2"
"beat-IIIb9"	2.05806044627046e-67	0.26053156941769	0.478	0.151	3.00271019110859e-63	"50"	"beat-IIIb"
"ttv4"	2.27607614305089e-67	0.259244864037347	0.365	0.1	3.32079509271125e-63	"50"	"ttv"
"hth10"	6.08001887292961e-67	0.378632034863937	0.888	0.374	8.87074753560431e-63	"50"	"hth"
"CG444227"	3.34625624782741e-66	0.279714434255282	0.41	0.121	4.8821878655802e-62	"50"	"CG44422"
"CG2865"	2.60931069407605e-65	0.273548250045426	0.321	0.083	3.80698430265695e-61	"50"	"CG2865"
"godzilla"	3.05950989731349e-65	0.25670619527795	0.265	0.062	4.46382494018038e-61	"50"	"godzilla"
"CG336392"	5.00904853249917e-65	0.433487382104952	0.288	0.071	7.30820180891629e-61	"50"	"CG33639"
"CG33143"	9.98658197866808e-65	0.314858345617502	0.3	0.075	1.45704231068767e-60	"50"	"CG33143"
"Set11"	1.0087000141592e-64	0.268635448458852	0.326	0.086	1.47169332065827e-60	"50"	"Set1"
"Lim18"	2.3326476513385e-63	0.485279957084172	0.375	0.11	3.40333292330287e-59	"50"	"Lim1"
"crp1"	4.47669926704166e-63	0.291583519361458	0.321	0.086	6.53150423061378e-59	"50"	"crp"
"Sap474"	7.59214036231129e-63	0.487222136047173	1	0.497	1.10769327886122e-58	"50"	"Sap47"
"snRNP-U1-70K1"	7.17188115086441e-62	0.259835080691044	0.255	0.06	1.04637745991112e-57	"50"	"snRNP-U1-70K"
"Rdl12"	1.18098477266958e-59	0.354593859795197	0.988	0.423	1.72305678332492e-55	"50"	"Rdl"
"Pvf39"	4.31053247338036e-59	0.392800180295326	0.581	0.22	6.28906687866195e-55	"50"	"Pvf3"
"ctp8"	2.51687701023994e-58	0.411982201626729	0.986	0.482	3.67212355794007e-54	"50"	"ctp"
"14-3-3epsilon6"	2.63402558209332e-57	0.30227177467157	0.965	0.448	3.84304332427416e-53	"50"	"14-3-3epsilon"
"5-HT1A4"	2.87801334376026e-57	0.287816367739489	0.37	0.112	4.19902146854622e-53	"50"	"5-HT1A"
"Ubx5"	2.88595433164158e-56	0.397228994478739	0.361	0.109	4.21060736986506e-52	"50"	"Ubx"
"Unr11"	5.42901938332078e-55	0.272225181134794	0.965	0.429	7.92093928026502e-51	"50"	"Unr"
"mGluR"	7.41966405086175e-55	0.29475697300614	0.255	0.064	1.08252898502073e-50	"50"	"mGluR"
"fru"	1.3846517157282e-54	0.47980241411606	0.276	0.074	2.02020685324744e-50	"50"	"fru"
"miple16"	7.00418478634625e-52	0.316896599060123	0.986	0.469	1.02191056032792e-47	"50"	"miple1"
"Act5C3"	7.8407356251974e-52	0.270225086440882	0.948	0.456	1.1439633277163e-47	"50"	"Act5C"
"RpL37a21"	1.2887695884538e-51	0.331943515414181	0.981	0.488	1.88031482955409e-47	"50"	"RpL37a"
"roX111"	1.30482400394741e-51	0.433485385828253	0.991	0.667	1.90373822175926e-47	"50"	"roX1"
"fred1"	8.41606796547078e-49	0.271639888515454	0.274	0.077	1.22790431616219e-44	"50"	"fred"
"Mmp2"	1.04613750207183e-48	0.260511838287958	0.281	0.08	1.5263146155228e-44	"50"	"Mmp2"
"pum10"	1.68922634791626e-48	0.275603141412972	0.995	0.48	2.46458124160982e-44	"50"	"pum"
"kek33"	2.27581104235915e-44	0.275912695704509	0.3	0.093	3.32040831080201e-40	"50"	"kek3"
"CG982112"	1.54671453146996e-42	0.387714294193313	0.995	0.551	2.25665650141467e-38	"50"	"CG9821"
"Cam7"	1.29963422329138e-34	0.305807726279688	1	0.715	1.89616633178212e-30	"50"	"Cam"
"Dh312"	2.90387031970629e-08	0.270035355711763	0.311	0.181	0.000423674679645148	"50"	"Dh31"
"CR448322"	1.3754090537485e-05	1.13093074117164	0.288	0.178	0.200672180941906	"50"	"CR44832"
"whe19"	5.26305942299992e-53	0.957785912370998	0.542	0.263	7.67880369815689e-49	"51"	"whe"
"MRE1623"	3.48404190093137e-47	0.461500975215082	0.957	0.964	5.08321713345887e-43	"51"	"MRE16"
"CG4508017"	2.82612842584003e-27	0.803920279402766	0.366	0.184	4.12332137330061e-23	"51"	"CG45080"
"mt:CoII21"	8.15148056456873e-26	0.355454430625112	0.983	0.986	1.18930101437058e-21	"51"	"mt:CoII"
"CG3421219"	8.80073724029811e-25	0.676522491931371	0.393	0.212	1.28402756335949e-20	"51"	"CG34212"
"CG1682610"	5.69114266087454e-23	0.810916736336614	0.299	0.144	8.30337714221596e-19	"51"	"CG16826"
"mt:CoI23"	3.60865847233173e-22	0.359595850308948	0.973	0.987	5.26503271113199e-18	"51"	"mt:CoI"
"CG426137"	7.73506218973356e-15	0.279321966902964	0.075	0.264	1.12854557348213e-10	"51"	"CG42613"
"flw8"	7.06790052025399e-14	0.260124769562729	0.111	0.318	1.03120668590506e-09	"51"	"flw"
"mt:Cyt-b23"	1.06435204955517e-13	0.277257639911503	0.923	0.968	1.552889640301e-09	"51"	"mt:Cyt-b"
"smt34"	1.08083267390515e-13	0.279270972068292	0.106	0.307	1.57693487122761e-09	"51"	"smt3"
"mt:CoIII23"	1.19537130634422e-12	0.26698059933561	0.916	0.968	1.74404673595622e-08	"51"	"mt:CoIII"
"VhaAC39-15"	6.8787209400653e-12	0.371643139715396	0.094	0.269	1.00360538515553e-07	"51"	"VhaAC39-1"
"Tom201"	7.94419768247534e-12	0.294490598565508	0.13	0.33	1.15905844187315e-07	"51"	"Tom20"
"Ubi-p5E2"	8.65622924313347e-12	0.254288347625009	0.116	0.304	1.26294384657317e-07	"51"	"Ubi-p5E"
"ND-494"	5.69781663182302e-11	0.359660646643227	0.123	0.308	8.31311446582979e-07	"51"	"ND-49"
"ND-ASHI4"	8.51316339469799e-11	0.290247957114757	0.133	0.322	1.24207053928644e-06	"51"	"ND-ASHI"
"RpS5a4"	5.4197633083246e-10	0.266448656266713	0.166	0.37	7.9074346668456e-06	"51"	"RpS5a"
"eIF3m9"	1.97590047418463e-09	0.34713828225862	0.135	0.31	2.88283879183538e-05	"51"	"eIF3m"
"CG147577"	5.87384726240219e-09	0.30840685325462	0.118	0.275	8.56994315584479e-05	"51"	"CG14757"
"ND-B221"	1.64330265958926e-08	0.272284304348748	0.214	0.438	0.000239757858034073	"51"	"ND-B22"
"RpL36A10"	2.42409349717649e-08	0.285326599613096	0.202	0.41	0.000353675241238049	"51"	"RpL36A"
"RpS1611"	6.46159218035372e-08	0.332174976424193	0.183	0.372	0.000942746299113608	"51"	"RpS16"
"RpL96"	6.50717873033863e-08	0.44380231198786	0.154	0.324	0.000949397376756406	"51"	"RpL9"
"RpS15Aa7"	1.20369773106836e-07	0.286167410195633	0.212	0.42	0.00175619498962874	"51"	"RpS15Aa"
"RpS910"	1.75145584312441e-07	0.251289760482026	0.253	0.486	0.00255537407511851	"51"	"RpS9"
"sesB4"	1.85660768753975e-07	0.302429951000596	0.684	0.784	0.0027087906161205	"51"	"sesB"
"RpS188"	3.20633927227592e-07	0.397381430209617	0.198	0.389	0.00467804899825056	"51"	"RpS18"
"ND-B14.5B5"	3.31848427652291e-07	0.379520054397818	0.188	0.374	0.00484166855944692	"51"	"ND-B14.5B"
"Cyp14"	6.40970169152082e-07	0.289759510199681	0.231	0.443	0.00935175476792887	"51"	"Cyp1"
"RpS248"	6.11875538088014e-06	0.267771823857235	0.258	0.471	0.0892726410070412	"51"	"RpS24"
"Tom77"	8.73187538142454e-06	0.310931927594625	0.222	0.405	0.127398061814984	"51"	"Tom7"
"UQCR-6.411"	0.000122476560483716	0.273991096287783	0.287	0.493	1	"51"	"UQCR-6.4"
"RpS3010"	0.000172303377516697	0.295608202478089	0.284	0.488	1	"51"	"RpS30"
"RpL3816"	0.00047138271667719	0.278515926667615	0.614	0.761	1	"51"	"RpL38"
"CG67708"	0.00114829560458309	0.273264168860702	0.306	0.498	1	"51"	"CG6770"
"RpL78"	0.00150491198403225	0.27017022182026	0.316	0.52	1	"51"	"RpL7"
"stai8"	0.00169805613539581	0.303330618436945	0.284	0.469	1	"51"	"stai"
"RpL4110"	0.0027065318485057	0.45391212708333	0.516	0.642	1	"51"	"RpL41"
"RpL128"	0.00337687822957343	0.286274246816822	0.337	0.547	1	"51"	"RpL12"
"RpS1310"	0.00449547168210322	0.317528483292515	0.328	0.532	1	"51"	"RpS13"
"RpL1512"	0.00743811041797585	0.279198088171675	0.345	0.55	1	"51"	"RpL15"
"UQCR-1410"	0.00774095593938793	0.316134464567355	0.33	0.53	1	"51"	"UQCR-14"
"mab-211"	0	1.64097614659824	0.834	0.042	0	"52"	"mab-21"
"CG47661"	0	1.28224149672265	0.66	0.038	0	"52"	"CG4766"
"C15"	0	1.19264293283522	0.414	0.004	0	"52"	"C15"
"Lim3"	0	0.859406455296867	0.352	0.022	0	"52"	"Lim3"
"VAChT5"	6.6539614395724e-259	0.850039691343912	0.692	0.119	9.70812974033613e-255	"52"	"VAChT"
"ChAT3"	1.49382115626362e-228	0.745907497661874	0.46	0.063	2.17948506698862e-224	"52"	"ChAT"
"Rbp1-like5"	1.73650166621028e-222	0.995125255151046	0.892	0.223	2.5335559310008e-218	"52"	"Rbp1-like"
"Pde65"	1.49245869575883e-191	0.999825159177714	0.752	0.182	2.17749723711213e-187	"52"	"Pde6"
"emc3"	7.32734593765545e-185	0.645592490782472	0.667	0.145	1.06905977230393e-180	"52"	"emc"
"UQCR-C28"	1.0475151973676e-179	0.692491622543415	0.882	0.228	1.52832467295933e-175	"52"	"UQCR-C2"
"ND-184"	2.69640215712701e-179	0.613776845340478	0.747	0.177	3.93405074724831e-175	"52"	"ND-18"
"ND-B176"	9.21853928563689e-177	0.597123188869374	0.771	0.187	1.34498488177442e-172	"52"	"ND-B17"
"CG145093"	4.74494804994731e-175	0.936901181840617	0.776	0.208	6.92287920487312e-171	"52"	"CG14509"
"UQCR-C17"	3.68970895325968e-173	0.711987415798556	0.88	0.242	5.38328536280588e-169	"52"	"UQCR-C1"
"Gdh3"	3.18502779291632e-170	0.61147843145174	0.687	0.164	4.64695554986491e-166	"52"	"Gdh"
"Hs3st-A7"	9.19702486082217e-170	0.734273202698444	0.696	0.168	1.34184592719395e-165	"52"	"Hs3st-A"
"CG139204"	2.81215725623122e-168	0.590673929825977	0.61	0.132	4.10293743684135e-164	"52"	"CG13920"
"Drat4"	3.60341451332495e-168	0.567422077547379	0.689	0.162	5.25738177494111e-164	"52"	"Drat"
"Bgb3"	2.10235475650521e-165	0.594030691098322	0.472	0.087	3.0673355897411e-161	"52"	"Bgb"
"CG79715"	3.27613292770475e-164	0.663577664888068	0.836	0.226	4.77987794152123e-160	"52"	"CG7971"
"Rm625"	5.09762052278777e-164	0.677460653374939	0.761	0.2	7.43742834274735e-160	"52"	"Rm62"
"Hsp60A4"	5.16501455000384e-164	0.676376261157934	0.814	0.22	7.5357562284556e-160	"52"	"Hsp60A"
"CG100776"	8.87108374037959e-163	0.945397708524434	0.981	0.347	1.29429111772138e-158	"52"	"CG10077"
"SdhB2"	3.02040338191518e-156	0.623832473966454	0.713	0.181	4.40676853421425e-152	"52"	"SdhB"
"Scsalpha3"	1.47945572966758e-151	0.505433432341384	0.706	0.184	2.158525909585e-147	"52"	"Scsalpha"
"CG50106"	2.09078080454761e-151	0.610474991135297	0.786	0.213	3.05044919383497e-147	"52"	"CG5010"
"Hsc70-45"	3.81852551867857e-149	0.52602199716152	0.761	0.198	5.57122873175203e-145	"52"	"Hsc70-4"
"Ace7"	1.39826626785421e-148	0.571614520465072	0.764	0.212	2.0400704847993e-144	"52"	"Ace"
"ND-754"	3.24823096496493e-148	0.550117407343839	0.614	0.146	4.73916897788383e-144	"52"	"ND-75"
"CG52143"	2.03724241698972e-145	0.458370601869526	0.641	0.157	2.972336686388e-141	"52"	"CG5214"
"CG90654"	3.56098284774423e-145	0.500728449134312	0.667	0.167	5.19547397485883e-141	"52"	"CG9065"
"CG139285"	2.27723547340669e-144	0.646961362757611	0.807	0.239	3.32248655570036e-140	"52"	"CG13928"
"Tsp42Ej11"	2.92536247851973e-144	0.617006991265691	0.841	0.252	4.26810385616029e-140	"52"	"Tsp42Ej"
"Alas4"	1.23161207469217e-143	0.543732865523709	0.501	0.106	1.79692201697587e-139	"52"	"Alas"
"His3.3A4"	2.15962565106503e-142	0.531788122036946	0.655	0.169	3.15089382490388e-138	"52"	"His3.3A"
"CG117524"	6.26453360047445e-142	0.480798559169374	0.631	0.153	9.13995452309222e-138	"52"	"CG11752"
"su(w[a])4"	2.16932540335789e-141	0.710533264665602	0.523	0.118	3.16504576349916e-137	"52"	"su(w[a])"
"SC354"	2.80722097087055e-141	0.615781288571659	0.434	0.084	4.09573539650014e-137	"52"	"SC35"
"Pex194"	4.09731149056428e-141	0.48045019790324	0.54	0.12	5.97797746473328e-137	"52"	"Pex19"
"ND-393"	9.2659904759112e-141	0.557304116750543	0.706	0.191	1.35190801043544e-136	"52"	"ND-39"
"CG188154"	7.78003704963789e-139	0.494265804095258	0.723	0.197	1.13510740554217e-134	"52"	"CG18815"
